dataset_name	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017
study_condition	IBD	IBD	IBD	IBD	control	control	control	IBD	control	control	control	control	control	IBD	control	control	control	control	IBD	IBD	IBD	IBD	IBD	IBD	control	control	control	control	control	control	control	IBD	control	control	control	control	control	control	control	control	IBD	control	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	control	control	control	IBD	IBD	IBD	IBD	control	control
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	0.0	0.0	82.78296	98.73723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96404	4.70649	2.11211	0.0	18.57859	2.40282	0.0	0.0	0.15806	0.09519	4.65488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07361	0.0	0.06088	30.4755	0.0	0.0	61.42397	6.00634	27.91602	0.0122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75504	0.05398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13902	0.02932	0.42133	0.0	0.0	0.0	0.11844	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.01846	0.02191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9678	0.0	0.0	0.0	0.01294	0.0	0.02625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303	0.0	0.04493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02673	1.91882	0.0	1.61558	2.08265	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae	0.0	0.0	0.0	0.02987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12315	0.0	0.01165	0.0	0.0	0.0	0.11074	0.1422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00949	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	0.90022	0.0086	0.01455	0.0	2.11666	1.89882	0.0	0.65155	0.51791	1.35036	1.88764	0.29853	2.72415	0.07992	0.00821	0.2017	1.53117	0.78348	0.0	0.35771	0.06007	0.18476	0.41979	0.24124	1.81952	0.03677	0.64387	0.27993	0.0	0.15366	0.18611	0.72769	0.19707	4.04727	2.64116	0.03932	1.00346	0.08659	0.5162	0.15474	0.33174	0.3599	0.02336	0.92209	0.06077	0.01975	1.74176	0.05805	0.18436	2.25706	0.83622	0.10966	0.08414	0.41983	0.10836	0.52011	1.15105	0.0	0.0	0.0	0.0	0.93913	0.92556	0.16786	0.74841	1.86941	0.01427	0.13219	0.08744	0.00644	0.01033	0.21268	0.29096	0.97993	0.82333	0.22175	0.0	0.0	0.0	2.59572	0.5276	19.94548	3.64529	13.27835	3.01104	12.86574	0.40237	8.51724	17.97879	0.19707	0.05939	0.63572	1.28633	0.30839
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24913	0.0	0.0	0.0	0.0	0.0	0.0	0.23359	0.0	0.0	0.0	0.00905	0.0	0.0	0.0	0.0	0.0	0.0	0.07751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06319	0.00751	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.13013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11174	0.07561	0.07617	0.16506	0.0	0.00401	0.06136	0.32911	0.17572	0.18057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02299	0.0	0.0	0.0	0.0	0.0	0.0	0.30203
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	0.33577	0.31048	0.00359	0.0	0.0	0.0	0.0	1.47802	0.06114	0.30976	0.0	0.0	0.0242	0.12574	0.21308	0.00968	0.03935	0.01704	0.31419	0.00906	0.02272	0.16446	0.03302	0.0	0.0	0.59126	0.07655	0.0	2.39027	0.04205	0.19853	0.06072	1.28143	0.98685	0.08762	0.0	0.0384	0.05708	0.0973	6.69226	0.651	0.0	0.00423	0.0	9.56543	1.31769	0.15457	0.0	0.34423	0.14555	3.80423	0.34848	0.0123	0.23829	0.08725	0.07768	0.32421	0.0	1.04244	0.23024	0.0	1.1731	0.10155	0.10133	1.25642	0.0	0.0	0.00578	2.02029	0.00429	0.01208	0.00557	0.0	0.03663	0.01154	1.18485	0.01922	0.0	0.03216	0.3462	0.0	0.0	0	0.0	0.06486	0.00599	0.02985	0.21123	0.0026	0.0	0.0	0.0	0.0	0.12051
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.05509	0.0	0.00998	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.01976	0.0	0.0	0.02901	0.0	0.0	0.0	0.03301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01132	0.0	0.0	0.0	0.0	0.0	0.05361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03351	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.00192	0.0	0.0	0	0.0	0.0014	0.02066	0.0	0.0	0.08699	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified	0.0	0.0	0.00497	0.0	0.0	0.0	0.0933	0.0	0.0	0.0	0.74733	0.0	0.0	0.0	0.0	0.0	0.0	0.15284	0.0	0.0	0.0	0.03499	0.0	0.0	0.21218	2.69288	0.12602	0.04878	0.21861	0.0	1.083	0.0	0.0	0.0	0.0	0.16742	0.0	0.0	0.33649	0.01096	0.0	0.0	0.0	0.46855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01124	0.67841	0.08955	1.3404	0.0	0.0	0.0	0.0	0.0	0.59808	0.0	0	0.0	0.0	0.10963	1.00321	0.0	0.05893	0.0	0.0	0.0	0.17988	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	0.9164	4.46771	0.18022	0.0	3.59371	1.39052	1.11789	4.62747	30.94347	5.4699	6.0801	4.58216	6.37022	5.24256	1.49194	15.53647	3.49616	1.65951	0.0	0.39993	1.67923	2.03082	1.87851	11.53803	3.70403	4.35306	7.09356	8.33732	5.04742	2.85004	1.78595	2.19738	10.49618	3.13806	11.24177	6.6525	12.71392	4.07614	5.17066	5.06681	10.94153	11.8513	0.0	4.94433	0.0	0.0	0.50793	0.21961	0.0	0.7157	4.81156	0.61621	0.63843	1.35549	0.44323	5.22341	2.09784	0.61452	0.0	0.0	0.0	0.0	4.50049	4.34708	30.34871	24.74356	39.47825	32.0769	18.5819	4.90402	2.04927	1.58054	0.38723	3.16412	1.04423	0.34805	2.59009	0.70466	0.0	2.06966	3.1534	0.0	0	0.0	2.38456	7.40051	2.70517	2.39652	0.73302	2.89616	1.54113	1.99598	0.31171	6.46242
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	45.52431	57.33637	15.31654	0.57813	12.35281	46.88858	10.23944	26.66923	34.00328	46.12175	29.77813	24.3532	24.58276	31.58474	30.72166	15.00016	28.80064	20.15306	4.49699	24.26729	56.57504	67.51162	72.94845	70.51199	21.58885	30.35361	47.58846	40.43246	53.44135	62.7736	16.80971	54.42905	46.11274	52.96067	41.13977	45.95537	34.68378	32.85739	21.77342	27.6483	28.07972	22.68787	84.66505	46.64493	54.01953	64.41402	39.38531	89.09041	58.55267	40.96868	6.43766	28.75347	24.01527	38.93687	24.45328	64.58438	8.0915	58.26373	36.59758	54.72046	41.91586	36.70978	71.83776	36.80643	30.48759	58.5392	44.25482	42.57855	22.92062	41.57547	57.64555	60.2534	46.48803	17.94764	21.58592	15.92027	56.89412	64.40866	60.75953	29.30372	20.00587	0.36267	0	0.10053	26.7557	33.31103	11.61787	29.74987	19.84356	63.83017	84.31825	25.23128	7.0574	44.03664
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24973	0.0	0.06037	0.00097	0.0	0.0	0.0	0.60653	0.27232	5.51872	0.0	0.0	0.0	0.0	0.0	0.0	0.01234	0.66993	0.0	1.23836	0.0	0.0	0.3864	0.0	0.16394	0.15227	0.00277	0.0	0.0	0.50815	0.01857	0.00517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01189	0.02479	0.0	0.0	0.0	0.10758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0	0.0	0.0	0.0	0.13509	0.09974	2.62921	0.22901	0.10772	1.33626	0.0	1.5034
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.3161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.3044	0.02659	0.35605	0.02412	0.02888	0.15222	0.0	0.31526	0.30751	0.0	0.07311	0.25452	0.09334	0.24544	0.0	1.151	0.02149	0.10275	11.26255	3.98242	0.0	0.22868	0.21887	0.19835	0.11491	0.0	0.0	0.3296	0.0	0.0	0.00985	0.0	1.20464	1.0454	0.0	0.07012	0.34102	0.0845	0.0	0.22119	0.00294	0.17767	0.02776	0.23527	3.07039	1.05868	0.09621	0.00693	1.94758	0.08235	0.26963	0.16197	0.03601	0.32621	0.53605	0.24266	0.1176	0.05439	0.0	4.08758	3.37454	0.0	0.37855	0.14661	0.0	0.0	0.0	0.0	0.0	1.98624	0.12371	0.01003	0.46699	0.49795	2.42309	0.1926	0.19312	0.0	0.0	0.14525	0.0	0.06725	0	0.0	0.22798	0.0	0.1803	0.16069	0.0038	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	2.48409	0.8238	0.00622	0.05995	3.96851	17.4257	23.10088	2.74732	7.59403	21.20112	15.32541	12.2266	10.69773	2.38943	12.60896	16.13761	27.60227	9.12686	2.39356	3.03897	3.41939	8.06448	9.38229	3.9533	17.07592	26.95984	8.14411	19.14106	9.48851	5.44612	24.512	0.91883	0.77572	2.64255	3.01482	29.8011	9.66843	7.97361	49.39337	26.64257	6.57246	8.23591	0.37085	7.06677	0.0	0.0	0.11328	0.42082	0.0	0.11326	12.19112	0.26159	0.89928	3.98009	3.37021	15.94662	24.27718	0.10475	6.16562	0.78406	0.83436	5.20038	8.28622	29.59062	1.1926	0.79454	1.2637	2.44934	10.75947	1.43482	1.14093	0.76033	2.59788	13.37044	2.56214	1.65847	3.14262	0.76744	1.0719	17.19318	19.11705	0.0	0.0	0.0	1.47476	26.6932	26.65882	36.91421	4.27071	2.05075	0.44993	39.41724	4.39951	5.98369
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	0.08228	0.14708	0.995	0.0	0.30828	6.61083	0.99028	1.6156	0.11696	0.0	0.02199	13.66737	0.12146	10.00449	0.76749	0.26443	0.09483	0.10164	0.15578	8.05957	2.34043	5.39627	6.98753	3.47339	0.01644	2.61421	0.0	1.03141	0.90726	1.08899	0.3244	2.99981	7.93311	3.10972	0.0	0.00787	4.1679	0.0	0.08076	0.0	1.81651	0.28757	0.58777	0.69524	9.11578	10.25735	4.00564	0.41938	15.21366	4.49868	1.13194	7.95305	4.18963	7.8027	0.81106	0.42807	0.40663	0.03999	7.71225	0.77097	1.82341	1.52834	0.21533	0.69246	1.57573	0.26084	0.04285	0.17943	0.00513	5.38831	2.58018	1.93612	1.97387	0.5318	3.57905	1.53819	2.09495	0.67484	1.78739	0.68158	9.31999	2.73818	0.82639	2.35146	0.26941	0.04695	0.06354	0.51144	1.29565	1.53876	3.78725	0.28506	1.91116	0.90303
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	0.0	0.02989	0.0114	0.04225	0.66984	1.86388	0.82793	0.1221	0.3763	0.43334	0.21901	0.03394	0.0	2.02039	0.01138	0.41919	0.19457	0.15864	0.0	0.0	3.42945	0.0	0.0	0.0	0.05532	0.66341	0.40119	1.37056	0.0	0.10132	0.04973	2.49498	0.12823	0.43948	0.0	0.0	0.0	0.73807	0.07381	0.27545	0.58569	0.05199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03231	0.55893	0.0	0.0631	0.0	0.0	0.29598	0.0	0.07168	2.49211	0.84638	0.75679	3.50999	0.14344	0.00135	0.0133	0.0	0.19181	0.0	1.13452	0.0	0.0	0.0	0.0	0.0	0.01025	0.0	0.0	0.0	0.0	0.8245	0.0112	0.17416	0.19986	1.1161	0.2849	0.38326	0.8374	0.49956
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.0	0.0	0.0	0.0	0.0	0.67204	0.0	0.0	0.0	0.0	0.02605	0.0	0.01741	0.00103	0.12872	0.0	0.04133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9953	0.0	7.42981	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00784	2.61423	0.06586	0.00746	0.0	0.0	0.05204	0.01393	0.92851
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.02875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.06998	0.13204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13518	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	0.0	0.0	0.0	0.0	0.04989	0.08944	1.48574	0.0	9.32081	0.03289	0.0	0.0	0.04564	0.0	0.0	6.15744	0.99174	3.00895	1.2105	0.0	0.0	0.0	0.0	0.0	0.15342	0.0	0.07967	0.0	1.624	0.25635	0.13541	0.0	0.02122	0.11605	0	0.21015	0.0	2.52623	0.0	0.0	0.0	0.37843	0.0	0.18625	6.54757	0.03635	17.0231	0.0	0.0	15.75391	0.52008	0.0	0.0	0.0	0.00246	0.00279	0.05393	0.0	0.0	0.0	0.0	0.60907	0.11645	0.4595	1.13376	0.0	0.0	0.0	4.05772	0.09419	0.40632	0.01037	0.04586	0.0088	1.14935	0.7013	0.34386	0.0	0.0	3.06307	0.06251	0.31838	0.0	0.0	0.54995	0.30234	0.54154	2.19742	2.01421	0.0	0.0	1.86907	0.0	3.99768
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24734	0.0	0.0	0.0	0.0	0.0	0.01206	0.0	0.0265	0.0	0.0	22.92504	0.11266	0.0	0.00425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28581	0.12406	0.0	0.0	0.01134	0.0	0.0	0.0	0.0	0.0	0.02881	0.0292	0.06615	0.14125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10386	0.0	0.0	0.42835	0.0	0.45212	43.45459	6.78952	0.94101	0.59391	0.85803	0.03025	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.01578	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33327	0.0	0.0	0.25772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0.00552	0.0	0	0	0.0191	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	1.01529	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.00555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.04241	0.0	0	0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0.05343	0.13165	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0	0.0	0.0	0.0	0.0	0.00671	0	0	0.0	0	0.0	0	0.0	0	0.81962	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0.32271	0.21195	0.29441	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.13596	0.00432	0.22585	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.04116	0.0	0.1336	0	0	0.21855	0.05484	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.26918	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	0	21.4881	0.139	0.34007	1.31907	0.74426	0	0	0.05529	0	0.20069	0	0.04568	0	0	0	0.0	0.11877	0	0	0	2.59561	2.3189	0	0	0	0	0	0.95531	0	0	0	0	0	0	0	0.0	0	0	0	0.09504	0	0.01356	0.5447	4.12956	1.86389	28.88346	0	4.92917	26.80175	2.31226	0.05114	0.05074	4.01528	0.07446	0	1.34064	1.27144	3.25024	0.09672	0.03827	9.34167	0.0	0	0.03392	0	0	0	0.10264	0.42935	0	0	0.79913	0	0	3.43736	7.74324	0.95349	0.05549	0.97293	0.06324	1.24896	2.35795	3.67974	0.09962	0	0	0.09103	2.15482	0	0	0.0	0	0.07218
