dataset_name	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015	KosticAD_2015
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	0.03083	0.00543	0.00246	0.0	0.69621	0.29211	0.04155	0.08837	0.00171	0.01348	0.09151	0.01001	0.34731	0.06407	0.0083	0.24083	0.49853	0.00248	0.09455	0.0	0.61268	0.43741	0.31752	1.14779	0.0	0.07046	0.0843	0.01682	0.42261	0.06669	1.24762	6.20054	0.15226	0.01717	0.02191	0.20997	0.00803	1.35149	0.16189	0.44598	0.28431	0.00077	0.64096	0.14534	0.09398	0.00896	0.51139	0.18651	1.02187	2.60201	0.05909	0.04911	1.43236	0.74438	0.0452	0.00446	0.09725	0.63994	0.29429	0.25651	0.64638	0.20639	0.49341	0.58999	0.10286	0.13654	0.12194	0.05048	0.64869	0.0	0.09754	0.21669	0.24927	0.01378	1.23232	0.14848	0.37435	0.1571	0.00138	0.04793	0.01793	1.15871	0.05109	0.0052	0.3133	1.50115	0.10287	0.06439	0.02444	0.0	0.04247	0.00645	0.01058	1.48443	2.596	0.18758	0.02277	1.35281	0.01156	0.9919	1.68639	1.26001	0.0144	0.3069	0.56054	0.88851	0.6784	0.02139	0.4992	1.99169	0.31388	0.62095	0.2016	0.00244	0.02199	1.06076	0.86896	0.36578	0.7116	0.69212
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01976	0.0	0.0	0.0	0.0	0.0	0.0	0.01538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae	0.0	0.0	0.00383	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	0.66828	0.00538	0.05566	0.19455	1.34038	1.12803	0.00059	9.90605	0.1643	0.1899	0.0	0.01111	31.46338	0.2297	0.07382	2.45952	0.61213	0.12017	0.09941	0.08216	0.04184	0.05782	0.29642	0.20756	1.20002	0.70698	0.76191	0.23943	0.14572	0.48034	0.62813	0.29406	0.49752	0.28741	0.00821	0.02518	0.1207	0.01697	0.08882	5.83576	0.13192	0.04293	0.32411	6.4003	1.34733	0.12348	0.0	0.09513	0.30397	0.36036	0.04757	0.09356	0.99984	1.10455	0.19465	0.08219	0.02459	0.01647	0.00976	0.13853	0.6128	0.41449	0.54373	0.09615	0.46057	0.17957	0.04367	0.05091	0.21279	0.30131	0.45199	0.17545	0.24181	0.39865	2.08785	0.81044	0.06387	1.72603	0.0	3.18815	0.06021	0.81032	0.0542	0.12314	0.08607	0.52988	0.39702	0.20155	0.35236	0.10807	0.34178	1.47066	1.21541	0.0	0.64373	0.32337	0.30524	0.21229	1.54053	0.30982	0.17994	0.22381	0.12365	1.21436	0.34054	0.52282	3.10909	0.04788	0.00089	0.05927	0.03553	0.02085	0.0	0.00883	0.00462	0.4097	0.03769	0.01585	0.04727	0.00852
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11126	0.0	0.0	0.0	0.0	0.0	0.89104	0.50884	0.0	0.0	0.0	0.0	0.21531	0.0	0.50006	1.33176	0.51319	0.17398	0.77681	0.12228	0.0	0.0	0.6016	0.82011	0.46806	0.0	0.0	0.0	0.01034	0.0	2.88745	0.0	0.0	1.55036	0.23361	0.17123	0.0	0.06219	0.5292	0.16192	0.5422	0.0	0.0	0.01764	0.05268	0.0	0.0	0.00107	0.37499	0.18382	0.01145	0.24239	0.0	0.00894	0.16336	0.2535	0.20583	0.24503	0.0	0.0	0.0	0.09554	0.10295	0.0	0.0	0.0	0.0	0.0	0.61909	0.81539	0.0	0.0	0.13008	1.71775	0.0	0.0	0.0	0.0	0.0	0.32286	0.12855	0.59083	2.17222	0.67699	0.71251	0.52115	0.0402	0.00364	0.11939	0.54028	0.8353	1.63199	0.0	0.0	0.0	0.0	0.0	0.14798	0.0	0.0	0.0	0.0	0.22547	0.05277	0.03475	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	0.0	0.01961	0.00816	2.554	0.0	5.96138	4.24717	0.0	0.0	0.0	0.0	0.0	0.0	0.88757	3.49061	0.0	0.0	0.00159	2.60513	0.05763	1.11574	2.52392	0.94742	2.73963	0.0	0.33681	1.9832	13.55342	2.38281	1.92171	2.20294	3.19155	1.89828	3.22822	1.77656	3.41758	2.89472	3.02135	2.48331	0.0	0.0	0.05911	1.5168	0.0	1.96625	0.0	0.46868	2.30889	2.4569	2.82467	0.0	0.17892	3.46746	1.60806	3.65725	1.53782	5.01508	1.09906	1.57604	0.0	0.0	0.0	0.0	3.30275	0.0	0.0	3.51238	2.24526	3.14814	0.0	1.63891	0.35593	2.4	2.00556	0.83792	0.0	2.02369	0.0	0.19986	0.0	5.23368	0.33694	2.66704	3.77648	7.1154	0.0	10.74617	2.5266	0.0	2.92034	0.0	0.0	0.0	7.03068	0.10457	2.96629	1.96467	0.0	0.0	3.81589	1.53905	9.51889	2.77912	0.7154	5.34324	9.35733	0.0	0.41909	0.31715	3.59402	1.76922	8.84333	0.6746	0.92844	5.04753	3.96128	1.71342	4.08986	4.57293	2.39852
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	48.06132	5.00838	19.05225	19.00191	6.02295	21.47344	20.30168	0.84195	0.49917	0.00268	0.0	0.0	0.0	55.58125	11.00058	4.81294	50.53013	0.00108	2.31674	12.11219	12.09698	16.90263	21.50659	22.99493	8.98118	27.09782	17.90052	20.88179	7.42957	19.19875	24.80634	56.88599	19.4933	15.00711	21.63609	39.18924	19.89798	35.18959	29.02805	10.80174	20.1423	11.59179	14.11883	31.73888	15.14718	0.77116	1.94971	7.74439	13.72177	32.71603	31.04422	46.05738	12.70535	12.89638	20.17054	13.57242	26.27194	40.40829	18.64347	17.82403	16.63277	24.919	25.33796	26.11941	20.36499	10.31271	19.0196	18.5934	15.1857	11.53327	10.53465	13.58551	14.53559	10.33297	32.49167	6.98949	16.6061	53.88151	15.33617	6.53813	19.44266	40.11611	16.94008	19.11281	22.52331	21.49964	6.98458	17.06904	10.86633	5.41664	20.45385	7.26266	7.80067	23.59802	41.68278	11.23965	16.02849	29.14944	10.67888	14.29844	51.68285	26.92268	12.98217	38.42378	27.72768	13.56849	1.75011	9.19459	36.6169	4.93652	33.13249	24.21982	4.72354	23.65326	14.73861	19.69308	15.674	15.14008	16.34209	20.38108
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.08127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72885	0.04998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00925	0.00477	0.0	0.0	0.0	0.0	1.38879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26108	0.18325	0.56259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.12365	0.0	0.09154	0.16405	0.31408	0.07916	0.02129	0.0	0.03105	0.03802	0.0044	0.0	0.0	0.15469	0.15713	0.2283	0.05105	0.0	0.17179	0.01499	0.03438	0.05137	0.04505	0.06458	0.01329	0.03492	0.05375	0.06051	0.05744	0.3186	0.35174	0.0	0.07736	0.0	0.06771	0.00558	0.03014	0.0631	0.01622	0.21498	0.20612	0.07766	0.05534	0.07487	0.07992	0.0	0.0	0.17389	0.15618	0.24321	0.06814	0.02211	0.0	0.06298	0.0	0.05092	0.02335	0.0562	0.09507	0.02664	0.0	0.0	0.00454	0.0	0.07189	0.0	0.0248	0.0135	0.05034	0.01329	0.00162	0.02648	0.19925	0.0	0.02786	0.10603	0.0265	0.18495	0.03626	0.03076	0.37653	0.18931	0.00302	0.00951	0.04758	0.0	0.03406	0.0786	0.02432	0.08681	0.12247	0.00207	0.04758	0.02929	0.13805	0.05604	0.07615	0.04504	0.05881	0.07144	0.0185	0.06941	0.08654	0.28655	0.06363	0.04279	0.0	0.04575	0.0	0.0156	0.01504	0.0	0.0	0.0	0.0	0.05825	0.0	0.02495	0.01091	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	1.0874	0.09327	6.68088	4.36007	0.0	8.53319	5.95804	2.84108	0.0	2.41066	0.00168	0.00331	0.00572	1.52896	7.19283	4.32179	3.8064	0.0	4.94688	16.1892	10.96605	8.26483	9.11338	13.87686	8.71227	9.20791	21.97402	2.56141	13.67006	16.83748	18.62185	22.94946	22.8937	10.28013	13.52478	17.79472	7.01338	6.80355	8.1294	11.65501	9.92905	9.79123	17.87134	2.54295	32.48136	0.55807	1.52991	25.40042	7.88332	14.83489	6.59093	5.68332	9.13234	9.98981	14.69334	13.07811	19.76076	18.70373	9.60261	1.37416	10.71286	4.84654	5.20187	13.36706	5.85968	10.4748	10.836	13.11934	13.37366	16.24313	9.05722	16.84296	18.01449	6.68605	9.37043	4.77124	11.45868	2.1179	1.56869	6.1397	2.45119	8.98877	15.28512	17.09107	17.25542	10.84041	6.66237	8.19038	8.71571	5.58359	1.338	0.13194	3.90164	1.02052	15.25518	12.40736	11.81473	5.05294	7.94407	9.39125	16.15401	20.30096	14.15162	14.55585	11.07693	15.09702	0.08539	8.04885	6.72618	20.3412	15.90854	8.72993	2.98647	12.19783	5.25975	13.54209	27.60559	11.70815	13.77268	10.69353
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	1.53953	1.708	0.31486	0.37518	0.40806	0.48142	0.9325	0.0	0.0	0.0	0.0	0.01119	0.0	3.56338	0.02985	0.859	2.11231	0.0	0.24884	0.14209	0.02167	0.15486	0.89729	0.73716	0.01852	0.34936	0.69971	0.22052	0.17797	0.2265	1.1223	1.32902	0.63902	0.62009	0.40427	0.41989	0.21972	0.34581	0.39042	2.12587	0.22314	0.14287	0.79148	3.34789	0.78345	0.0	0.0	0.34641	0.60035	0.60652	0.11204	0.0	0.73886	0.33481	0.07732	0.14037	0.14048	0.99149	0.67433	2.00888	0.42074	0.66182	0.59872	0.09019	0.48027	0.6372	0.2156	0.06427	0.32463	0.21626	0.00473	0.38672	0.76524	0.59486	1.2005	0.55786	0.0276	1.26723	0.28236	0.63134	0.19452	1.53869	0.14216	0.11696	3.36479	1.3255	0.88129	0.20032	0.95727	1.12799	1.1324	0.0	2.17015	0.37774	5.05811	0.06412	0.36381	0.14084	0.10692	0.29637	0.11521	0.33684	0.15705	2.22433	1.41971	0.79571	0.6417	0.07777	0.04767	0.14656	0.26279	0.04993	0.0	0.03135	0.02224	0.06089	0.0	0.0834	0.31734	0.12374
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51529	0.0	1.56691	0.0	0.0	0.0	0.10376	0.21574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71876	1.14422	0.68213	0.19153	0.0	0.0	0.22594	0.06679	0.0506	0.0	0.0	0.0	0.20774	0.0	1.07797	0.0	0.0	0.0	1.5898	0.95414	0.0	0.0	2.31346	3.73372	1.60808	0.23858	0.04311	0.02701	0.0	0.0	0.0	0.0	0.0	0.24077	0.0	0.11674	0.0	0.13353	0.28899	0.0656	1.35478	0.0	0.0	0.0	0.12254	0.00554	0.11018	0.0	0.06161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31518	0.11849	0.0	0.0	0.0	0.12764	0.0	0.0	0.02495	0.11453	0.01389	0.0	0.0	0.0	0.0	0.55243	0.19529	0.17711	0.12071	0.08309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.0	0.47708	0.48756	0.83535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48712	1.42459	1.12522	0.4547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	0.09126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42757	0.0	0.0	0.0	0.62244	0.87098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16919	0.47183	0.36816	2.0177	0.0	0.0	0.0	0.0	0.19407	0.04958	0.0	0.0	0.0	0.0	0.0	0.20741	0.02903	0.10221
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.00946	0.0	0.0	0.0	0.0	0.30476	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.01205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.02572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	1.85019	0.19199	0.18665	0.07343	5.77375	0.8272	1.18171	26.70203	15.14217	10.82856	0.05763	6.32407	13.78741	12.79596	0.13983	4.97553	2.78458	6.36097	4.68844	0.12187	0.02067	0.0	1.10909	0.13032	3.32867	0.00386	0.02397	8.41395	0.0377	0.00699	0.0509	0.0	0.03439	0.00456	0.0	0.08937	0.0	0.10158	0.0862	0	0.25808	0	0.11096	19.81474	0.47144	5.74011	5.50496	0.97978	1.12926	0.33307	0.23069	0.01674	0.0	0.01681	0.0	0.30749	0.28226	0.0	0.04961	3.52075	0.26541	0.0275	0.17877	0.0	0.16807	1.7924	0.46781	0.31016	0.59326	0.82909	0.0	0.08965	0.78754	0.05984	1.00842	0.17082	0.13051	5.31486	0.90024	0.46733	1.01879	0.24616	0.06302	0.04705	2.54856	0.69957	4.41067	0.32457	0.21973	2.89153	1.66664	3.92353	0.04827	0.51301	0.38221	0.78104	2.29448	0.81352	0.03402	1.21824	0.35213	0.22762	0.08605	0.53224	0.07664	0.0	26.12511	10.01239	1.91529	19.10784	1.11597	0.34993	6.81232	3.46946	0.85836	0.56524	0.70992	0.4171	0.36646	1.51874
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellia_unclassified.f__Tissierellia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02638	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27318	1.40124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0.01298	0.21461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39207	0.0	0.0	0.0	0.06656	0.02288	0.0	1.81792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80307	0.35052	0.0	0.61516	0.30948	0.04812	0	0.67219	0.94917	0.11916	0.0	0.48038	0.02214	0.06166	0.0	0.0992	0.03459	0	0.0	0.11832	0.0	0.0	0.7472	0.25206	0.25172	0.04146	0.06382	0	0.12331	1.61051	0.0	0.0	0.0047	0.01904	0.0	3.84165	1.63525	1.19933	0.19638	0.24219	0.0	0.05206	0.22348	1.52185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07227	0.0	1.41326	0.0	0.01001	0.0	0.0	0.11561	0.0	0.0	0.0	1.31995	0.0	0.0	0.0	0.0	0.23187	0.21298	0.03233	1.09256	0.0	0.0	0.0	0.76754	0.28605	0.0	0.11282	1.67506	1.39506	0.05402	0.0	0.25698	0.24485	0.02305	0.06649	0.01677	0.0	0.0	0.06908	1.28456	0.88487	0.11086	0.0237	0.06297
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0.0	0.0	0.12081	0.17704	0.12088	0.11326	0.09937	0.0	0.34506	0.13419	0.0	0.0	0.0	0.0	0.00657	0.0	0.0	0.0069	0.0	0.0	0.09224	0.30938	0.12774	0.07018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0037	0.00455	0.02147	0.0	0.0	0.26556	0.28525	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.05007	0.0	0.02586	0.0	0.00393	0.0	0.0	0.0	0.0	0.0	0.09903	0.10074	0.0	0.0	0.00063	0.05864	0.0	0.00681	0.08569	0.04846	0.0	0.0	0.0	0.25944	0.0	0.0	0.0	0.09355	0.0	0.0	0.0	0.0	0.0	0.36812	0.15726	0.09383	0.0	0.0	0.00356	0.02027	0.0	0.0	0.19229	0.0	0.0	0.0	0.0	0.01336	0.0	0.0898	0.1365	0.23971	0.06845	0.0	0.08085	0.04297	0.0	0.0	0.00069	0.0	0.0	0.03775	0.11739	0.09691	0.03479	0.0	0.00505
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.00481	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02625	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02975	0.0	0.07873	0.09701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03365	0.0	0.0	0.0	0.02848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19103	0.0	0.0	0.0	0.0	0.02576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
