dataset_name	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02869	0.00467	0.0	0.0	0.00941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00451	0.0	0.0	0.04218	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389	0.0045	0.0	0.0	0.0	0.05025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01636	0.0	0.0017	0.0	0.0	0.03252	0.00051	0.01751	0.03377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03298	0.0	0.0	0.0	0.0	0.0	0.0	0.00951	0.0	0.0358	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01485
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	0.03683	0.55433	0.71776	2.31594	0.42128	0.97242	0.24075	0.81335	0.21639	0.67137	0.17656	2.49861	0.20709	0.73319	0.24902	0.67848	0.0	2.37569	0.14856	0.31703	0.0	0.27244	1.17473	0.0	0.02743	0.20108	0.95896	0.57744	0.08705	0.81634	2.31063	11.15055	0.27555	0.82113	0.91184	0.1587	0.69735	0.06381	0.41165	0.33314	0.00191	0.55022	0.20965	0.25009	0.01819	0.47621	0.47359	0.74733	0.09705	0.88583	0.01526	6.12297	0.20107	0.01441	0.96709	0.00646	1.5495	0.39534	3.1261	0.23172	0.21738	0.08056	0.28036	2.36596	0.0	2.28289	0.06058	0.16411	0.20661	0.04124	0.26036	0.2029	0.89029	0.0	0.15324	0.00782	2.8337	0.51783	6.8309	0.2438	0.5955	0.21068	0.35529	0.2592	0.94907	0.1822	0.24291	0.78955	0.0	1.90342	0.26939	0.0	0.10789	0.08248	0.16066	0.51062
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.00192	0.00104	0.0	0.00282	0.00867	0.0	0.0	0.0	0.00211	0.03166	0.0	0.0	0.0	0.0	0.0	0.0	0.02256	0.02012	0.00921	0.00521	0.0	0.0	0.00684	0.01117	0.0	0.00121	0.0	0.0	0.0	0.02096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00614	0.0	0.0	0.0	0.0	0.0	0.01391	0.0	0.00228	0.0	0.00523	0.00079	0.0	0.0	0.0	0.0	0.00237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02376	0.0	0.0	0.0	0.00292	0.0	0.0	0.0	0.01658	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified	0.19527	0.45628	0.02681	0.03511	0.24911	0.12857	0.00827	0.07332	0.01825	0.13626	0.28844	1.6222	0.07551	0.96072	0.74527	0.14293	0.20868	0.02739	0.53047	0.03916	0.11749	0.12548	0.0	0.06804	0.14302	0.05888	0.18072	0.00445	0.11631	0.81275	0.00376	0.00466	0.81337	0.02309	0.40698	0.18321	0.17409	0.01102	0.03165	0.42504	0.32765	0.06253	0.11376	1.12985	0.25186	0.26513	0.32614	0.58601	0.10063	0.14704	0.01498	3.84696	0.59289	0.0	0.56524	0.04933	0.02471	0.17338	0.07401	0.23278	0.05775	0.1178	0.02606	0.01012	0.62523	0.30327	0.30048	0.05386	0.00391	0.46324	0.02945	0.0	0.59739	0.01952	0.05408	0.02111	0.3358	0.07485	0.13055	2.56001	0.07792	0.04185	0.8991	0.06014	0.07769	0.00967	0.49948	0.05374	0.06869	0.30343	0.03026	0.06109	3.30529	0.45884	0.21742	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	5.1325	5.93205	2.63267	3.63072	2.48262	18.03678	4.59577	11.06956	4.86008	4.58487	3.03684	8.99217	2.50345	3.72234	6.20082	5.03923	3.43616	5.63018	6.08042	8.47345	5.87704	5.33925	6.20886	7.69213	2.16503	10.86986	4.06184	7.46925	5.25319	6.26753	6.83638	2.97729	5.79528	6.5117	2.79873	4.10123	6.17402	6.88736	3.80075	11.11426	8.28212	10.51808	6.29609	3.41898	10.56379	2.84663	1.04623	6.2863	0.81537	7.43291	15.03593	4.28027	3.34784	1.58032	11.88208	24.50667	17.44486	3.55838	5.42644	4.0159	7.8659	4.31437	4.79124	8.87876	5.70203	4.63855	5.96601	11.03752	2.54491	12.71446	13.32372	5.11434	4.17487	1.43373	0.86828	5.13251	5.75797	18.11599	2.97023	4.69628	3.57068	4.42072	10.0998	2.34482	13.15241	1.40667	13.66492	10.08746	9.41104	5.47168	5.25622	3.34804	13.5368	3.0072	4.13297	3.32004
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	17.46799	38.26441	7.86506	45.16987	16.49747	21.7863	33.8818	26.34062	31.38919	23.41517	33.44488	26.43362	8.80621	27.30808	44.54267	29.19623	20.7705	22.04626	28.69434	28.86393	11.46829	42.61926	23.70933	51.65098	18.65682	29.26189	55.55685	40.06277	19.67574	41.50617	35.55659	29.47164	25.91952	44.84206	4.98113	44.0667	27.99945	37.94473	26.91475	25.06985	25.847	41.9252	41.64144	20.51627	25.48827	13.91657	33.49105	45.5798	19.50497	27.97588	15.539	25.76095	34.81848	11.51882	27.96099	27.80208	19.09368	31.90518	33.59443	35.62371	10.94574	36.12534	22.1293	33.45045	35.96868	26.56941	53.87555	23.63176	30.85669	28.76143	18.88985	36.94561	37.21734	15.57352	36.79868	35.90721	23.54986	16.80797	25.64042	23.27387	40.58062	27.25099	22.83569	29.93962	43.15212	57.69808	52.66128	16.9337	47.26384	34.32453	8.40622	29.17306	23.28648	27.97642	35.45434	34.93354
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	1.73898	0.99776	1.85856	0.46216	0.42507	0.33464	0.05865	0.0095	0.76907	0.6947	2.67913	1.75654	3.61625	1.05432	0.24016	0.62733	0.0	0.94236	0.79166	0.48755	0.06977	0.0	0.47918	0.00195	9.80833	0.88322	0.03626	2.1985	1.38855	0.0	0.43589	0.21402	0.0	0.50107	2.28356	0.3567	0.90391	0.17559	1.03275	0.57261	0.0	0.83467	1.1929	5.69937	0.28461	1.04085	0.00075	1.17427	0.00503	0.1193	0.73889	0.71893	0.98329	0.15996	0.09543	0.83053	2.53668	0.5797	0.26561	0.44734	1.09351	0.21734	3.60585	0.43333	0.17871	3.03205	0.0	2.08663	0.07404	0.01075	1.18666	0.0	0.01231	0.43321	0.0	0.6748	1.26568	0.06963	0.27775	3.5874	0.34632	1.37802	6.21785	2.30365	0.01027	0.0	0.0	0.28172	0.0	0.42379	1.96516	0.75897	1.51825	0.73619	0.6753	0.01758
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.01171	0.19142	0.24495	0.42487	0.48206	0.0	0.03137	2.34085	0.28846	0.9503	0.0	0.40198	0.42858	0.01017	1.32651	0.27405	0.0	0.88102	0.0	0.0	0.0	0.16204	0.01485	0.0	0.0	0.88082	0.07611	0.32829	0.0	0.08995	0.0	0.36945	0.05226	6.04988	0.03211	0.00698	0.82884	0.1506	1.09243	0.0	0.29439	0.24714	0.09619	0.03545	0.01554	0.0	0.28128	0.0	0.34925	0.00284	0.0	0.96223	0.0	0.09049	0.0	0.0	0.0	0.1258	0.02324	0.00349	0.0	0.0	0.25576	0.12203	0.00964	0.83652	0.00467	0.0	0.19372	0.0	0.0	0.0	0.61831	0.0	0.16096	0.0	0.0	0.5351	0.06011	0.20142	1.20884	0.47078	0.00481	0.06069	0.0	0.0	0.03016	0.0	0.0	0.0	0.30346	0.0	0.0016	0.10637	0.03052	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	18.26196	21.34532	36.55311	30.46265	24.84667	22.12327	18.36232	19.94272	34.63911	34.33761	14.91429	29.07447	11.0249	12.52307	23.25943	40.1475	7.44311	18.2975	29.80726	5.97465	33.87911	14.21129	15.08082	24.01335	24.65916	20.098	23.56315	20.04972	28.13641	5.98572	29.80387	25.21283	20.99503	20.33204	7.45006	18.04238	22.07002	29.51928	19.65805	27.38798	21.37763	29.3497	13.66463	33.66813	37.28337	6.10236	7.99395	22.98402	8.10124	19.85627	20.73741	26.40566	24.18694	13.354	34.08798	19.06729	30.01393	25.36107	33.35539	23.01162	13.63762	19.89362	23.80825	12.98871	24.01362	21.26363	8.76772	16.21231	34.26944	19.35274	11.88423	1.96204	28.62851	21.97914	23.43497	20.61624	17.22181	17.39249	24.52822	23.64384	31.51255	40.54848	20.24796	18.30997	16.12269	0.73195	14.44218	29.38163	18.3294	12.78524	11.90424	24.06055	28.48825	31.04216	21.87007	10.00403
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	0.34925	0.82105	1.12185	0.06817	0.63645	0.0	1.0948	0.65547	0.63682	0.42805	0.05778	0.14022	1.21514	0.13378	1.05894	0.35557	0.93017	0.51476	0.19882	1.77486	0.4757	0.96739	4.74392	0.08892	0.27364	0.76318	0.34839	0.21771	0.14447	1.6483	0.0	0.20239	0.63783	2.78963	0.27929	0.63489	0.8825	4.5621	0.38477	0.33415	0.30198	0.14066	0.10572	0.70446	1.93142	0.279	0.42087	0.50714	2.43368	0.16929	1.26718	3.391	0.51956	1.29536	0.02031	3.45956	0.00663	0.73588	7.41604	0.0	0.58707	3.83085	0.12629	0.0	0.0	2.33438	0.02794	0.11645	2.05605	2.65673	0.29325	0.19215	0.2668	0.00049	1.34024	0.02052	0.01667	5.55406	0.6868	0.09202	0.27967	2.8492	0.05653	0.51857	0.2363	0.24355	0.07914	0.0	0.01697	0.17624	0.1837	0.11902	0.01843	0.10107	7.70812	0.234
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	1.13065	0.35798	3.96178	0.90421	9.79677	0.24305	3.01961	0.78972	0.27865	0.66045	0.08948	1.55099	13.88357	1.59034	3.55605	1.49296	0.06071	3.59119	1.27968	1.0262	0.16014	0.08953	1.48214	0.42097	0.44225	0.98261	0.39783	0.76767	0.45757	2.4331	1.15334	8.71373	0.0915	4.23143	2.49859	0.38021	1.8575	0.58969	2.36889	1.19454	6.66634	1.73797	0.58148	2.60104	0.30311	4.06455	3.19913	0.66063	9.59663	1.60443	0.6102	2.48928	0.8762	0.11781	1.27202	1.08164	0.046	1.27371	2.4444	0.20792	0.08822	1.03531	1.63753	0.24709	2.42873	1.77396	0.0261	0.56585	0.07482	0.26085	1.41604	3.23262	2.10778	3.28076	0.2624	0.31116	0.40536	4.80667	1.53824	4.02446	2.60027	0.08586	1.84514	1.56121	1.46806	0.0	3.25009	0.54024	0.19195	1.66515	4.80468	0.50362	1.87431	0.81536	1.0007	1.73772
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.0	0.0	0.0	0.0	1.22241	0.11081	0.0	0.24034	0.09856	0.0	0.0	0.29006	0.01505	1.16489	0.0	0.0	0.0	0.0	0.83321	0.13762	1.76958	0.0	0.0	0.0	0.11365	0.0	0.03048	0.0	0.00781	1.05803	0.0	0.0	0.0	0.0	0.0	0.0	3.5445	0.58705	0.0	0.0	0.0	0.04834	0.23549	0.79614	0.53658	1.05043	0.0	1.14985	0.0	2.54595	0.7886	0.0058	0.64786	3.33292	0.0	1.28371	0.0	0.3313	0.0	0.0	0.0	1.00498	1.61665	0.0	0.0	0.0	0.0	1.04141	0.0	0.0	2.92094	0.0	0.0	0.08443	0.0	0.0	0.0	0.54241	1.25946	0.0	0.0	0.19364	2.97105	0.00204	0.0	0.0	0.0	0.08145	0.0	0.49465	0.28563	0.1239	0.0	0.00247	1.35397	1.77613
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15377	0.0	1.36344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	0.41166	1.06725	1.00499	0.0165	0.0	0.12561	5.10109	0.21753	0.0	0.59805	0.0978	0.4683	1.98871	0.0	0.1711	1.71649	0.31969	0.314	0.0	0.0	0.78604	0.1229	1.66672	0.67585	0.0	2.39423	0.18554	0.50331	1.41725	0.0	0.34756	0.03388	0.11562	1.64337	0.80307	0.11393	0.3485	0.01511	0.24261	1.46261	0.44964	0.01313	1.35176	0.0	0.0	0.00157	0.62543	0.0	0.90421	0.08181	0.0901	0.0406	0.0	0.29055	0.19609	0.0	0.29857	0.17483	0.00169	0.70169	1.89908	0.05553	0.07611	1.79724	0.18108	0.08999	0.0	0.0	0.0252	2.32521	0.00487	0.0	4.05441	0.0	0.0	0.22848	0.96142	0.0	0.58166	0.73551	3.12063	0.1838	0.00232	4.34031	0.22313	0.10517	0.46088	0.19166	0.10076	0.08831	4.90617	0.0	0.0	2.93337	0.0	0.28529
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	0.0	0.00396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00958	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.70253	0.96058	0.0	0.04088	0	0.92114	0.0	0.0	0.0	0.00597	0.04747	0.06587	2.07722	0.06923	0.04574	0.0	0.02287	0.0069	0.01738	0.0	0.0	0.25947	0.02011	0.0	0	0.06472	0.0	0.0	0.15945	0.0	0.0	0.0	0.00907	0.0	0.0	0.20217	0.0	0	0.00421	0.0	0	0.00366	0.0	0.0	0.0	0.00648	0.0	0.07692	0.16573	0.00186	0.0	1.03919	0.00202	0.0	0.0	0.0	0.00287	0.0068	0.0	0.07854	0.03009	0.01914	0.01838	0.0	0.0	0.00242	0.0	0.38792	0.0	0.0	0.0	0.0	0.1989	0.01428	0.0	0.0	0.0	0.05784	0.40774	0.22081	0.0	0.0	0.13682	0.03053	0.0	0.00103	0.0	0.0	0.0	0.04321	0.0	0.0	0.01978	0.02335	0.15857	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0.06924	0.26278	0.67255	0.35427	0	0.10197	0.02186	0.05207	0.57694	0.10998	0.07371	0.01573	0.15395	0.15159	0.0	0.0	0.3224	0.23739	0.0192	0.0	0.0	0.0	0.11211	0.06131	0	0.0	0.0	0.03935	0.0	0.7168	0.03038	0.0	0.15497	0.0	0.01304	0.03517	0.31497	0	0.1232	0.27169	0	0.02397	0.46019	0.04153	1.12651	1.12952	0.0	0.06808	0.04101	0.32859	0.52867	0.29713	0.03749	0.08783	0.35488	0.25899	0.57236	0.01012	0.08992	0.19974	0.1398	0.81412	0.01088	0.0	0.04491	0.17527	0.28863	0.27402	0.01875	0.06272	0.07241	0.0	0.0	1.00047	0.27966	0.17511	0.374	0.0	0.07836	1.09809	0.0201	0.0	0.17531	0.0415	0.05471	0.0	0.03287	0.58752	0.18228	0.18637	0.11363	0.18569	0.0	0.04676	0.36216	0.01924
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	0.85556	0	0.00399	0	0	0.04176	0.81185	7.58673	0.14314	0.18917	0.05778	0.0	0	29.18789	0	0.29531	2.4417	8.92639	0.01009	24.1684	1.4467	20.95364	3.8879	1.03747	0	0.03699	0.03861	0.05752	0.3827	0.63939	0.06485	0.02452	0	0.0	39.5821	0.97591	0.91197	0	5.71539	7.44973	0	0	0.12016	0	0	0	0.01446	0	0.21123	0.10389	0	0.04534	0.05279	0.05197	0.14481	0.41778	0.60944	0.00842	0	0	0.39238	0.02191	0.00268	0.0	0.12365	3.4441	0.16162	0	0.10342	1.25387	0.0973	4.90766	0.1528	0	0.18337	0.2361	20.53624	0.3291	0	0.20103	0	0.97113	0	0	0	0.53836	0.03197	13.13795	0	0	2.08719	0	0.00437	0.16854	0	34.6375
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae	0.0	0	0.02825	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00065	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.25203	0.0	0.0	0.0	0.45377	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0.02265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.01635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04543	0	0.0	0.0	0.0	0.0	0.0	0.0	0.38563	0.00411	0.00709	0.1237	0.0	0.06989	0.0	0.0	0.0	0.01082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00783	0.0	0.0	0.02483	0.0	0	0.0	0	0.0	0.02913	0.04221	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29274	0.0	0.0	0.0	0.0	0.02412	0.0	0.0	0.0	0.05497	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02117	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
