Castro-NallarE_2015	auc	0.728125	0.3291650184557891
ChngKR_2016	auc	0.7842708333333333	0.175790593887459
FengQ_2015	auc	0.7909761904761905	0.1440789694338024
GhensiP_2019_m	auc	0.6977500000000001	0.2397419185290716
GhensiP_2019	auc	0.9365	0.1001268639721073
GuptaA_2019	auc	0.8163888888888888	0.1873464391751413
HanniganGD_2017	auc	0.6795833333333333	0.2384666407164069
Heitz-BuschartA_2016	auc	0.69	0.2532114716649229
HMP_2012	auc	1.0	0.0
IjazUZ_2017	auc	0.8846666666666667	0.1111506735122294
JieZ_2017	auc	0.7607940752058399	0.0754499758297475
KarlssonFH_2013	auc	0.6363333333333334	0.174823402959164
KosticAD_2015	auc	0.7156481481481481	0.1692541939431709
LiJ_2017	auc	0.4333166666666666	0.157975943238125
NielsenHB_2014	auc	0.7798665476190476	0.0796045335190688
QinJ_2012	auc	0.6547827758554402	0.0821244695275227
QinN_2014	auc	0.8815421037296036	0.0736663450054599
RaymondF_2016	auc	0.7534722222222223	0.1548720100798489
ThomasAM_2018a	auc	0.5247222222222223	0.276884536036768
ThomasAM_2018b	auc	0.7134722222222223	0.2153553175768872
VogtmannE_2016	auc	0.6785388888888889	0.1816355249386889
WirbelJ_2018	auc	0.5616468253968254	0.1624988504620464
YachidaS_2019	auc	0.6034798461538462	0.0651704718669426
YeZ_2018	auc	0.634125	0.2627519921427809
YuJ_2015	auc	0.6972708333333334	0.1326204004897547
ZellerG_2014	auc	0.7413849206349207	0.143790828822247
