Castro-NallarE_2015	f1	0.7066666666666666	0.2761239657191031
ChngKR_2016	f1	0.7826814574314577	0.1434301481761059
FengQ_2015	f1	0.7681606199356199	0.1349966711334748
GhensiP_2019_m	f1	0.6652188552188553	0.1740464683354555
GhensiP_2019	f1	0.8418796897546897	0.1345173416240617
GuptaA_2019	f1	0.7349880952380952	0.2075658922644067
HanniganGD_2017	f1	0.4385059523809524	0.1882999788920247
Heitz-BuschartA_2016	f1	0.7743214285714285	0.1779291429295047
HMP_2012	f1	0.998237102894113	0.0052893408111816
IjazUZ_2017	f1	0.8340011618011619	0.1220637382715926
JieZ_2017	f1	0.716403508639745	0.0693420252004035
KarlssonFH_2013	f1	0.566449901949902	0.1810958903479694
KosticAD_2015	f1	0.7187849328711364	0.1112878359113945
LiJ_2017	f1	0.5903994665501718	0.1043900692701917
NielsenHB_2014	f1	0.7669882585885865	0.0658476166868838
QinJ_2012	f1	0.6162186818821174	0.0717314137236852
QinN_2014	f1	0.7800157332140857	0.0905540146222791
RaymondF_2016	f1	0.6075777417027417	0.1668996791193286
ThomasAM_2018a	f1	0.506297619047619	0.2081204214766078
ThomasAM_2018b	f1	0.7489900793650793	0.1799873485478429
VogtmannE_2016	f1	0.6353340340215339	0.1479464582413343
WirbelJ_2018	f1	0.7085170151056375	0.1387018659464619
YachidaS_2019	f1	0.6107241916801743	0.0555694684430021
YeZ_2018	f1	0.624993746993747	0.182267296162699
YuJ_2015	f1	0.7106269039411456	0.1122091363008569
ZellerG_2014	f1	0.6910120649903932	0.1217808877762877
