Castro-NallarE_2015	auc	0.74875	0.3432359793203504
ChngKR_2016	auc	0.8846875	0.1390362022575215
FengQ_2015	auc	0.9106785714285714	0.0924721805013089
GhensiP_2019_m	auc	0.6826249999999999	0.2355339346569831
GhensiP_2019	auc	0.9039583333333334	0.1198057962681457
GuptaA_2019	auc	0.9358333333333334	0.1013942159939956
HanniganGD_2017	auc	0.4697222222222222	0.2314105632105676
Heitz-BuschartA_2016	auc	0.935138888888889	0.1256242898143429
HMP_2012	auc	0.9999597367402244	0.0002514618586932
IjazUZ_2017	auc	0.97425	0.0573560395928604
JieZ_2017	auc	0.8175903997962821	0.0641008587761398
KarlssonFH_2013	auc	0.6281666666666667	0.204711110809572
KosticAD_2015	auc	0.9268287037037038	0.081769924931391
LiJ_2017	auc	0.5264055555555556	0.1608919189977092
NielsenHB_2014	auc	0.8949473809523809	0.0487686605131064
QinJ_2012	auc	0.7379392541330257	0.0766815712629949
QinN_2014	auc	0.910719454156954	0.0650179744229829
RaymondF_2016	auc	0.7664583333333335	0.1842651901497565
ThomasAM_2018a	auc	0.6402777777777777	0.2629918965563787
ThomasAM_2018b	auc	0.8206944444444446	0.1851091915833516
VogtmannE_2016	auc	0.6879777777777778	0.1482793809496614
WirbelJ_2018	auc	0.9024603174603176	0.0859668530518196
YachidaS_2019	auc	0.695736426035503	0.0620286652618925
YeZ_2018	auc	0.669375	0.2409024374617243
YuJ_2015	auc	0.8574553571428573	0.0994455102092572
ZellerG_2014	auc	0.8142142857142857	0.1319461377144005
