Castro-NallarE_2015	auprc	0.8708333333333335	0.24717149916606487
GhensiP_2019_m	auprc	0.5588571428571428	0.291578622279689
IjazUZ_2017	auprc	0.9924741071428571	0.019964153813132466
NielsenHB_2014	auprc	0.8775331084035544	0.06790098089430391
ThomasAM_2018b	auprc	0.877329861111111	0.1305963089743643
YuJ_2015	auprc	0.9025041514784818	0.09301088505740741
GuptaA_2019	auprc	0.9307222222222222	0.12372393103644547
JieZ_2017	auprc	0.8755922163904687	0.053932956077470805
QinJ_2012	auprc	0.749083923041645	0.08332144378196696
VogtmannE_2016	auprc	0.6640406866281867	0.1644357906577254
ZellerG_2014	auprc	0.8715982533670033	0.10909798652746623
ChngKR_2016	auprc	0.8856949404761905	0.13218741231073838
HMP_2012	auprc	0.9999686160764703	0.00015144874309285793
KarlssonFH_2013	auprc	0.8036846560846561	0.1582729177842178
QinN_2014	auprc	0.9383799324489395	0.06578429993729569
WirbelJ_2018	auprc	0.925022724960225	0.06466209092104311
FengQ_2015	auprc	0.9132777191558441	0.09307402960236578
HanniganGD_2017	auprc	0.643451388888889	0.2340511189110257
KosticAD_2015	auprc	0.9292279416185666	0.12464650651948284
RaymondF_2016	auprc	0.8322668650793651	0.1598354076033801
YachidaS_2019	auprc	0.7462066870694182	0.07164868180114985
GhensiP_2019	auprc	0.8693819444444444	0.19176991469794258
Heitz-BuschartA_2016	auprc	0.9449236111111111	0.10283449987895571
LiJ_2017	auprc	0.7745803469678469	0.10941425092830272
ThomasAM_2018a	auprc	0.7335138888888889	0.2209898689615476
YeZ_2018	auprc	0.6093958333333334	0.2816195095817819
