art_scher	auprc	0.8753074570105821	0.0771746784720656
asd_kang	auprc	0.796875	0.2456898415968574
asd_son	auprc	0.6416571127946128	0.1576319401399249
cdi_schubert	auprc	0.9710769498142464	0.0372626564910549
cdi_vincent	auprc	0.9445	0.1102350742955175
cdi_youngster	auprc	0.7921241732804232	0.2260984643219951
crc_baxter	auprc	0.5890830633995523	0.1138882109746615
crc_chen	auprc	0.5664791666666666	0.2504790809898166
crc_wang	auprc	0.816784375	0.1533201981276223
crc_zeller	auprc	0.5825988778582528	0.1948722345170255
edd_singh	auprc	0.9686384175753976	0.0208321157164027
hiv_dinh	auprc	0.5995138888888889	0.243760000981916
hiv_lozupone	auprc	0.976375	0.0556020621314678
hiv_noguerajulian	auprc	0.927422037472076	0.0396449669626405
ibd_gevers_2014	auprc	0.9716053515112338	0.0267101747789828
ibd_morgan	auprc	0.9433821938042488	0.0354745692253307
ibd_papa	auprc	0.9258925736961452	0.0810287950600806
ibd_willing	auprc	0.8166083088538444	0.1113444534998057
mhe_zhang	auprc	0.9023705357142856	0.0894415757534908
nash_wong	auprc	0.7401666666666666	0.2113829166735565
nash_zhu	auprc	0.9320833333333334	0.1623027649179151
non_cdi_schubert	auprc	0.9479829541290132	0.0461999407450979
ob_goodrich	auprc	0.3124069652395034	0.0765291653732152
ob_ross	auprc	0.5999037698412699	0.1747272187749914
ob_turnbaug	auprc	0.8952120597391819	0.0647736159672492
ob_zhu	auprc	0.9005555555555554	0.1922918547609529
ob_zupancic	auprc	0.4947348190227398	0.1057750872921067
par_scheperjans	auprc	0.6560170806376163	0.1337984484702269
t1d_alkanani	auprc	0.7228424663299663	0.1532076371535389
t1d_mejialeon	auprc	0.7239583333333335	0.3880470488906954
