Castro-NallarE_2015	recall	0.5425	0.2209496548990289
ChngKR_2016	recall	0.8	0.1244759422703103
FengQ_2015	recall	0.8124469696969697	0.1100414060875223
GhensiP_2019_m	recall	0.6917857142857143	0.0713172744019141
GhensiP_2019	recall	0.805922619047619	0.1192318477784348
GuptaA_2019	recall	0.75	0.1840591692303803
HanniganGD_2017	recall	0.4918333333333333	0.0790391956211881
Heitz-BuschartA_2016	recall	0.77225	0.1694212165317883
HMP_2012	recall	0.99785987696514	0.0057961745041732
IjazUZ_2017	recall	0.8450000000000002	0.1199115543398447
JieZ_2017	recall	0.7180985155195682	0.0691269889776792
KarlssonFH_2013	recall	0.6086868686868686	0.1578482492421029
KosticAD_2015	recall	0.7958129370629371	0.0840598612392165
LiJ_2017	recall	0.6955128205128205	0.0400222963459892
NielsenHB_2014	recall	0.773203947368421	0.0561470938504673
QinJ_2012	recall	0.6349495798319328	0.0790982290286173
QinN_2014	recall	0.7907583333333333	0.075930549344452
RaymondF_2016	recall	0.6625	0.1545603082582617
ThomasAM_2018a	recall	0.6015833333333334	0.1934309918578486
ThomasAM_2018b	recall	0.7245476190476191	0.195254992009838
VogtmannE_2016	recall	0.604	0.1175353374758227
WirbelJ_2018	recall	0.7553205128205128	0.0994955843330504
YachidaS_2019	recall	0.6292716440422323	0.0568946665881974
YeZ_2018	recall	0.6429761904761907	0.1115622290579609
YuJ_2015	recall	0.7996794871794871	0.1054806629953412
ZellerG_2014	recall	0.7288548951048951	0.1203741878429518
