Organism	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0	0.0	0.0	0.0	0.007614213197969543	0.0	0.0	0.001942690626517727	0.0	0.0	0.0	0.0	0.0	0.0006540222367560497	0.0	0.0	0.0	0.05290611028315946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008029978586723769	0.0	0.03457273320287019	0.0	0.0	0.0	0.009002770083102494	0.029496402877697843	0.0	0.0	0.0	0.0	0.0032065964269354097	0.0	0.0	0.0010298661174047373	0.0	0.0004127115146512588	0.0	0.0	0.0	0.0	0.0	0.005482918599746942	0.005271084337349397	0.0	0.0	0.0	0.0455250905328505	0.0	0.008703834391907786	0.005014102162331557	0.0	0.0	0.0501964207769533	0.0	0.0	0.0	0.0	0.008448908018491949	0.012218283109648013	0.028423101881894876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009145470134324093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004048582995951417	0.0	0.0	0.0	0.0	0.00043975373790677223	0.0017113519680547634	0.0	0.0	0.0014906303236797273	0.0	0.0	0.0	0.0	0.0	0.018604651162790697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.3527667984189723	0.5148367952522254	0.19940179461615154	0.04145601617795754	0.13578680203045684	0.016260162601626018	0.7617775619232637	0.7450218552695486	0.6721531743365811	0.4563106796116505	0.07983193277310924	0.3120260021668474	0.7106446776611693	0.012426422498364944	0.3147801683816651	0.2955307262569833	0.13644214162348875	0.31296572280178836	0.5067750677506774	0.18210609659540775	0.21212121212121215	0.5074056378404204	0.18749999999999997	0.5683008091385058	0.453658536585366	0.0018214936247723133	0.44379014989293364	0.6215767634854771	0.001304631441617743	0.612947658402204	0.03654080389768574	0.1441022661243463	0.10318559556786705	0.550359712230216	0.4765998089780324	0.9344030202925915	0.09405537459283389	0.6520000000000001	0.0018323408153916628	0.03173851255329228	0.9794721407624633	0.06179196704428427	0.6663807890222984	0.007016095749071399	0.1563318777292577	0.8762335526315791	0.8062767006243848	0.8386391251518829	0.046072061429415244	0.022353437368199072	0.040662650602409645	0.7135862913096693	0.5050074579160453	0.671106557377049	0.12157268494568028	0.5895533461937976	0.7362973418019294	0.5162436017967198	0.7902070063694269	0.2023291377485001	0.8166739415102579	0.5901298701298701	0.2298626420213665	0.3780693905954868	0.8770874263261303	0.1614857325043838	0.0755887566472525	0.3563919532770929	0.01122435814733583	0.6149732620320852	0.7877536362003951	0.693834900731452	0.22848438690022851	0.025589764094362255	0.7345597897503283	0.5127179194055445	0.8083635166282523	0.5545620437956207	0.7896268854194229	0.43756277201205246	0.23874432052870706	0.5169748826939	0.07457479284779765	0.014280345734686208	0.11093117408906887	0.10866526904262752	0.5253027681660899	0.5373386926168815	0.45745856353591174	0.0008795074758135445	0.007701083856246434	0.9269905145156656	0.7228058285327007	0.026192504258943785	0.5911237016052879	0.8095238095238091	0.6414868105515588	0.1371681415929203	0.021686746987951807	0.6167441860465116	0.7735170760934689	0.763788098693759	0.11030741410488248	0.7646267652992602	0.1424632352941176	0.8165289256198341	0.9247869581326417	0.6797342192691027	0.7831937039857829	0.9398194583751253	0.5254237288135593	0.5497630331753555	0.8030398986700442	0.9184636118598384
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010834236186348862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009519276534983341	0.0	0.0	0.0005353319057815846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038204393505253103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014114326040931546	0.0	0.0	0.0	0.0	0.0	0.0010174665083940986	0.0	0.0	0.0	0.0006330716637123322	0.0	0.0	0.007549543881723813	0.0	0.0	0.0178979436405179	0.0	0.0	0.009145470134324093	0.0	0.0	0.0010584810796507012	0.002678272514228323	0.00020652622883106156	0.01573281810654154	0.0	0.0	0.0	0.0	0.0	0.10535223185953037	0.0027624309392265192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001199040767386091	0.0	0.0	0.0018604651162790699	0.0	0.000725689404934688	0.0	0.0	0.01884191176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013477088948787063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella	0.0029644268774703555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002912621359223301	0.0	0.004333694474539545	0.015742128935532233	0.0	0.0	0.0	0.0017271157167530224	0.0	0.0031616982836495033	0.0	0.0	0.0	0.0011160714285714285	0.0	0.005574912891986063	0.0	0.0005353319057815846	0.0	0.0	0.01147842056932966	0.0	0.0005810575246949448	0.0	0.0	0.0	0.0	0.0012214983713355048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026200873362445414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005122950819672131	0.0	0.0	0.0014114326040931546	0.0	0.0	0.0019997647335607575	0.0	0.02891774891774892	0.0031371884008818043	0.0005964807634953773	0.0	0.003347680535628886	6.330716637123322e-05	0.0	0.0007740936653335053	0.012897137464611512	0.0	0.0	0.0	0.00039984006397441024	0.0	0.008288082309231209	0.0	0.01697080291970803	0.034136014818735114	0.05256109809173083	0.0580338703015283	0.002760143527463428	0.0039249890972525075	0.0	0.0	0.0143256464011181	0.004108996539792388	0.023059022635921304	0.0022099447513812156	0.0	0.0	0.0022995113538373095	0.0	0.0	0.010387157695939566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013449899125756557	0.0	0.001652892561983471	0.0	0.0	0.0	0.0	0.05215123859191656	0.0	0.0	0.0057277628032345014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032502708559046588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000395882818685669	0.0	0.0	0.0	0.0	0.0013937282229965157	0.0	0.004817987152034261	0.0	0.0	0.0	0.0004060089321965083	0.0	0.0	0.0007194244604316547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032862306933946765	0.0	0.0	0.0	0.0	0.0	0.0	0.00025614754098360657	0.0	0.0025226294702478114	0.0004704775346977182	0.0	0.0	0.00011763321962122103	0.0	0.008311688311688312	8.478887569950823e-05	0.001789442290486132	0.0	0.0003188267176789415	0.0	0.0	0.00012901561088891756	0.00031456432840515884	0.0	0.00026123301985370953	0.007616146230007616	0.0007996801279488205	0.0	0.0	0.0	0.001094890510948905	0.0	0.001004352192835621	0.0006195786864931846	0.004416229643941485	0.0	0.0003757985719654265	0.0	0.0	0.00021626297577854672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001199040767386091	0.0	0.0	0.0	0.0005991611743559018	0.0	0.0	0.0	0.0	0.0	0.0	0.000664451827242525	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	0.0009881422924901185	0.000741839762611276	0.0	0.0	0.0	0.0	0.0	0.0009713453132588635	0.0006718172657037286	0.0	0.0	0.0010834236186348862	0.0014992503748125937	0.0	0.0018709073900841909	0.0	0.0017271157167530224	0.0029806259314456036	0.0	0.0	0.0	0.0	0.0	0.0019038553069966682	0.005574912891986063	0.0	0.0	0.0024896265560165973	0.0	0.007805325987144169	0.0	0.0017431725740848344	0.0	0.0	0.021967526265520537	0.0	0.004071661237785016	0.004	0.0	0.0018948365703458077	0.0	0.0	0.0	0.0	0.0017467248908296944	0.0012335526315789473	0.00032862306933946765	0.0	0.0	0.00042176296921130323	0.0	0.0	0.0025569997869166845	0.0005122950819672131	0.004138644593895499	0.018845526042439532	0.002117148906139732	0.001880288310874334	0.0	0.0008234325373485472	0.0	0.006406926406926407	0.015007630998812955	0.0	0.0020874263261296657	0.007811254583134066	0.004304887313243859	0.011680726800778715	0.0016772029415559283	0.006920415224913495	0.0	0.0033960292580982234	0.0	0.0007996801279488205	0.0	0.027722206344669906	0.005597629239380968	0.01167883211678832	0.006880127017729559	0.007365249414127887	0.008674101610904586	0.02152911951421474	0.0015263846489315307	0.0	0.004453441295546558	0.017120894479385043	0.007785467128027681	0.010365982652845357	0.0038674033149171273	0.0	0.0	0.0002874389192296637	0.0	0.0010647359454855196	0.003777148253068933	0.0027548209366391185	0.0	0.008849557522123894	0.0	0.021395348837209303	0.0005991611743559018	0.0025399129172714078	0.003616636528028933	0.003362474781439139	0.0059742647058823525	0.013636363636363636	0.0003705075954057058	0.0	0.0033003300330033004	0.0	0.0	0.0071090047393364926	0.0	0.0033692722371967657
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.00691699604743083	0.001483679525222552	0.0004985044865403788	0.0	0.0	0.0	0.0	0.0	0.002015451797111186	0.0	0.0	0.0	0.0022488755622188904	0.0013080444735120995	0.0004677268475210477	0.0011173184357541898	0.0017271157167530224	0.0029806259314456036	0.006775067750677506	0.003958828186856691	0.0	0.0019111323459149545	0.0	0.0009519276534983341	0.007665505226480836	0.0	0.0	0.0024896265560165973	0.0	0.0013774104683195593	0.004060089321965083	0.0005810575246949448	0.0	0.0007194244604316547	0.008595988538681949	0.0066068900424728644	0.00040716612377850165	0.006666666666666666	0.004122766834631242	0.0018948365703458077	0.0	0.01596292481977343	0.006432246998284734	0.0	0.0	0.02055921052631579	0.004272099901413079	0.04325637910085055	0.08387477849970466	0.0029523407844791226	0.01656626506024096	0.0	0.034306413807798856	0.008709016393442622	0.010346611484738748	0.0	0.0037638202775817455	0.0	0.009156050955414012	0.0	0.0	0.006233766233766234	0.00288282177378328	0.0019882692116512577	0.00036836935166994106	0.02183963016100749	0.0	0.00038935756002595715	0.0	0.0	0.005566528999820435	0.0	0.001904036557501904	0.0	0.0	0.0	0.002963450773789924	0.0001824817518248175	0.0002646202699126753	0.0010043521928356212	0.03139198678232136	0.016284846812034227	0.00021805494984736154	0.0	0.0	0.00034940600978336826	0.0	0.0038079119949227837	0.0033149171270718232	0.0	0.0002852253280091272	0.0	0.0	0.0006388415672913118	0.02927289896128423	0.01338055883510429	0.001199040767386091	0.0014749262536873156	0.0	0.035348837209302326	0.0347513481126423	0.00181422351233672	0.0045207956600361665	0.0	0.0013786764705882352	0.0028925619834710746	0.0003705075954057058	0.0	0.0027925869510027927	0.0	0.001303780964797914	0.028436018957345974	0.004433185560481317	0.0013477088948787063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	0.0	0.0	0.0	0.010111223458038422	0.0	0.016260162601626018	0.0	0.0	0.0	0.0	0.0	0.0	0.12818590704647675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015482695810564663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04763843648208469	0.0	0.005955107650022904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008567931456548347	0.047517579373535054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01003928415539066	0.0	0.0019501441410886891	0.0	0.0	0.0	0.0	0.0	0.0050316088246677845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032116788321167884	0.0	0.0	0.002271788517141677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029378208784940102	0.0	0.0	0.015119250425894378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242098184263618	0.0	0.002892561983471074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0.0	0.0	0.0	0.07785642062689585	0.0	0.03523035230352303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896664486592544	0.0	0.013407821229050279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01761252446183953	0.0	0.023142509135200974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04901511681172698	0.0767408810990052	0.0	0.004634397528321318	0.0	0.05736690053652497	0.0	0.0	0.0	0.0	0.0	0.0	0.050451807228915665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06198066813634051	0.0	0.0	0.0	0.11464927829830338	0.0	0.0	0.0	0.0	0.0	0.0	0.059576169532187126	0.0	0.0	0.0	0.0	0.0005292405398253506	0.0	0.030978934324659233	0.0	0.0	0.047350620067643734	0.0	0.07092941998602376	0.00021626297577854672	0.0	0.0	0.026385224274406333	0.02652595550484883	0.0	0.0	0.06942078364565588	0.0	0.0	0.0	0.01327433628318584	0.0	0.03162790697674418	0.0	0.0	0.0433996383363472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	0.018774703557312252	0.0	0.04287138584247258	0.0	0.0	0.005420054200542005	0.0	0.028654686741136477	0.0	0.000970873786407767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011876484560570072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002842062525375558	0.0017431725740848342	0.0	0.0	0.0	0.0	0.0008143322475570033	0.0033333333333333335	0.0	0.0009474182851729038	0.0	0.0	0.07504288164665524	0.0	0.0034934497816593887	0.0	0.0060795267827801515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08146609289212049	0.0	0.0	0.0	0.0	0.0	0.01471861471861472	0.0	0.0	0.0	0.00015941335883947074	0.02684223854140289	0.0	0.0	0.0	0.006105225354641766	0.025339602925809824	0.0026656511805026656	0.00039984006397441024	0.0	0.019434124035438698	0.0	0.0	0.0	0.0	0.03696819496076002	0.0019321004692243997	0.0	0.0	0.007692307692307693	0.006289308176100629	0.0	0.018193357309075522	0.0	0.0	0.0	0.0	0.0	0.0161839863713799	0.0	0.0	0.014388489208633094	0.0	0.0	0.0	0.0	0.0	0.0045207956600361665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.3023255813953488	0.0	0.18157181571815717	0.0	0.0	0.0	0.0	0.5462184873949578	0.0	0.0	0.3198168737737084	0.0	0.3754189944134078	0.0	0.0007451564828614009	0.17118337850045165	0.2209026128266033	0.0	0.4280936454849498	0.11049107142857144	0.0	0.0	0.8342440801457197	0.0	0.0	0.7351598173515983	0.0	0.44214372716199757	0.611272515979082	0.5415512465373963	0.0	0.0	0.0	0.610342019543974	0.0	0.5748969308291342	0.7233538607295118	0.0	0.4443872296601442	0.0	0.4944283945522081	0.4733624454148472	0.0	0.0	0.0	0.0	0.30788696752425143	0.6852409638554219	0.0	0.0	0.0	0.5763062596999483	0.0	0.0	0.014415543716703227	0.0	0.3040818727208563	0.0	0.0	0.1683059182635238	0.0	0.0015962671905697446	0.43567670970827344	0.32489237781716884	0.29292667099286174	0.8647916397884141	0.0	0.0	0.0	0.5316070068545315	0.5949620151939223	0.0	0.0	0.0	0.0	0.0002646202699126753	0.025108804820890528	0.1687319289549773	0.0035881865857024563	0.7265590928914085	0.8177376925967682	0.4611336032388663	0.4832285115303984	0.00021626297577854672	0.0006346519991537973	0.008287292817679558	0.751099384344767	0.8017683970336564	0.0	0.2219586580820061	0.5977427597955705	0.0	0.0	0.0	0.12979351032448375	0.8279518072289154	0.0	0.0	0.000362844702467344	0.6401446654611211	0.0	0.6181066176470589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter	0.0	0.0	0.0	0.012133468149646106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015482695810564663	0.0	0.0	0.0091324200913242	0.0	0.09987819732034105	0.0	0.09487534626038781	0.0	0.0	0.0	0.0	0.0	0.030233623453962438	0.0	0.0	0.0	0.0	0.018572018159306643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03443328550932568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15873650539784084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007140172867343104	0.0	0.0	0.0	0.0	0.0	0.006596306068601583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029498525073746312	0.01108433734939759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.001976284584980237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004677268475210477	0.0	0.0	0.0007451564828614009	0.0	0.0	0.0	0.0	0.0	0.0009519276534983341	0.0006968641114982578	0.0	0.0	0.0008298755186721991	0.0	0.0004591368227731864	0.0	0.0005810575246949448	0.002077562326869806	0.0	0.0	0.0	0.001221498371335505	0.0013333333333333333	0.0	0.0	0.0	0.0005149330587023687	0.0	0.0	0.0008733624454148472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006392499467291711	0.00025614754098360657	0.0	0.004600089033981303	0.0004704775346977182	0.0017758278491590935	0.0007961783439490446	0.0014115986354546525	0.009020806052669868	0.014372294372294373	0.000763099881295574	0.0015906153693210062	0.0019646365422396855	0.00015941335883947074	0.0006330716637123323	0.0	0.00012901561088891756	0.005976722239698018	0.0023343508708924404	0.0033960292580982234	0.0007616146230007616	0.0	0.0	0.003429551300371535	0.0029634507737899248	0.004014598540145985	0.0	0.010043521928356211	0.00020652622883106156	0.023185205630692797	0.00021805494984736154	0.0	0.0	0.002445842068483578	0.0010813148788927337	0.003807911994922784	0.0066298342541436465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03117505995203837	0.0	0.0	0.0027906976744186047	0.0	0.0010885341074020319	0.0	0.0013449899125756557	0.001838235294117647	0.0024793388429752063	0.0	0.002990033222591362	0.003808073115003808	0.003259779338014042	0.03129074315514994	0.0059241706161137445	0.00506649778340722	0.0013477088948787063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014766686355581808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003463203463203463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022081148219707425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__;o__;f__;g__	0.001976284584980237	0.000741839762611276	0.0	0.007077856420626896	0.0025380710659898475	0.006775067750677507	0.00024283632831471587	0.0	0.0003359086328518643	0.0	0.0	0.030335861321776812	0.0007496251874062968	0.0	0.012628624883068288	0.0005586592178770949	0.013816925734024179	0.011177347242921012	0.0	0.001979414093428345	0.006993006993006993	0.0	0.0011160714285714285	0.005711565920990005	0.0006968641114982578	0.0	0.0005353319057815846	0.0	0.0	0.0	0.0004060089321965083	0.01220220801859384	0.0	0.0007194244604316547	0.0009551098376313276	0.0	0.0	0.0	0.0004580852038479157	0.0014211274277593558	0.0	0.001544799176107106	0.0	0.0	0.0	0.00041118421052631577	0.00032862306933946765	0.00024301336573511544	0.0011813349084465446	0.0	0.0	0.0	0.0010654165778819517	0.00025614754098360657	0.0	0.0002967799376762131	0.0	0.0	0.0	0.00047053287848488413	0.0	0.00017316017316017316	0.006783110055960658	0.0026841634357291978	0.0	0.01897018970189702	0.0024056723221068626	0.0	0.0	0.002516514627241271	0.0	0.0	0.003808073115003808	0.0	0.0	0.0	0.0	0.010583941605839416	0.0005292405398253506	0.034147974556411116	0.046055349029326724	0.0011040574109853713	0.01831661578717837	0.0018789928598271326	0.0012145748987854252	0.0006988120195667365	0.0025951557093425604	0.0012693039983075946	0.0016574585635359116	0.0	0.0005704506560182544	0.0	0.0	0.00042589437819420784	0.0028328611898017	0.0	0.0	0.0	0.0	0.0009302325581395349	0.0	0.000362844702467344	0.0	0.0013449899125756557	0.0	0.002066115702479339	0.0007410151908114116	0.0	0.0015232292460015233	0.0	0.001303780964797914	0.0	0.00031665611146295124	0.00033692722371967657
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__	0.0009881422924901185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006540222367560497	0.03835360149672591	0.0	0.0	0.0	0.0	0.03365003958828187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001304631441617743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003825920612147298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042176296921130323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020892092343048157	0.0	0.00011763321962122103	0.0	0.0	0.0	9.941346058256288e-05	0.00012278978388998034	0.0	6.330716637123322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005715918833952558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048192771084337347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	0.009471585244267198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006540222367560497	0.0	0.0	0.0	0.0	0.0	0.0	0.004662004662004662	0.0	0.026785714285714284	0.00047596382674916705	0.0006968641114982578	0.0	0.0	0.0	0.0	0.0	0.004466098254161592	0.0	0.0	0.0014388489208633094	0.0	0.0	0.0	0.0	0.0009161704076958314	0.0	0.0	0.0	0.0030017152658662095	0.0020635575732562937	0.0008733624454148472	0.0	0.0	0.0	0.0	0.0	0.0007530120481927711	0.0	0.0	0.0	0.005173305742369374	0.0	0.0	0.00010446046171524079	0.0	0.0	0.0	0.0015584415584415584	0.0	0.0	0.0	0.000637653435357883	0.006837173968093187	0.0	0.0021932653851115987	0.0	0.0	0.0	0.0	0.0	0.039859833552343404	0.023721063160903114	0.0	0.0	0.0002646202699126753	0.0	0.0	0.004416229643941485	0.0004361098996947231	0.0	0.0004048582995951417	0.027603074772886094	0.0	0.0	0.0	0.0	0.0	0.0	0.005083022704168078	0.0	0.0	0.0	0.0	0.08849557522123894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003322259136212625	0.0	0.0	0.0	0.0	0.0	0.0
