study_condition	NASH	NASH	NASH	NASH	H	H	NASH	H	H	NASH	NASH	NASH	H	H	H	H	H	H	H	H	H	NASH	NASH	NASH	NASH	H	H	H	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Anaerococcus	0.007100396301188904	0.006996342820798219	0.020825620140688634	0.08184949073056347	0.0	0.0	0.03419074000791452	0.0	7.536930961712391e-05	0.0015855039637599094	0.029234338747099766	0.007696254489481785	0.0	0.0	0.0	0.0	0.00014665982254161473	0.0	0.0	0.0	0.0	0.006183936147263968	0.003900738650510416	0.018484582901760815	0.11571873463366665	0.040507945516458574	0.0	9.436633009342267e-05	0.004561921373943379	0.0008240249038637612	0.013568155270015278	0.0008179959100204499	0.010124101894186806	0.060069413544540345	0.00041993281075027993	0.011830819284235433	0.000388651379712398	0.0007111363959607453
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Finegoldia	0.0031373844121532365	0.011448560979487996	0.02545353572750833	0.061258884736572136	0.0	0.0	0.0258804907004353	0.0	0.0	0.0016987542468856172	0.005336426914153132	0.0007696254489481786	0.0	0.0	0.0	0.0	0.00014665982254161473	0.0	0.0	0.0	0.0	0.0005033436398935788	0.0	0.05290415106366027	0.11875102442222586	0.002695800227014756	0.0	0.000283098990280268	0.0	0.0004577916132576451	0.00934495462305688	0.043353783231083846	0.0	0.05125923289134111	0.0002799552071668533	0.005175983436853002	0.00194325689856199	0.0075380457971839
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Gallicola	0.00033025099075297226	0.0	0.0055534987041836355	0.0011724188466329596	0.0	0.0	7.914523149980213e-05	0.0	0.0	0.0	0.004949729311678268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014381246854102252	0.0	0.000478049557804159	0.00016390755613833797	0.003972758229284903	0.0	0.0	0.0	0.0	0.00350435798364633	0.0008179959100204499	0.0	0.002758743436860372	0.0	0.001922508133688258	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0015829046299960427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009347810455166463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016329196603527107	0.0009789089614665836	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Peptoniphilus	0.007926023778071334	0.003657179201780887	0.06164383561643833	0.20004396570674868	0.0	0.0	0.07748318163830631	0.0	0.0	0.0029445073612684035	0.025599381283836035	0.005579784504874294	0.0	0.0	0.0	0.0	0.0004399794676248442	0.00020193861066235866	0.0	0.0	0.0	0.025382900697490475	0.0053946385592165335	0.07632857939606402	0.15710539255859698	0.057463110102156656	0.0	0.00018873266018684534	0.010733932644572657	0.0003662332906061161	0.028394285200826673	0.016359918200409	0.005470280862181581	0.10216249888760348	0.0013997760358342665	0.015084294587400186	0.0	0.0014222727919214907
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__	0.0008256274768824307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014665982254161473	0.0	0.0008926578888640928	0.0	0.0004553734061930783	0.0	0.0	0.0	0.0	0.0	0.0	9.436633009342267e-05	0.0	0.0	0.0	0.0	8.164598301763554e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax	0.0	0.0	9.255831173639393e-05	0.0	0.00023228803716608595	0.00013966480446927373	0.0	6.694336591243807e-05	0.00015073861923424781	0.00022650056625141563	0.0	0.0	0.0	0.0	0.0	0.0	7.332991127080736e-05	0.0	0.0002975526296213643	0.0002256317689530686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.436633009342267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Mogibacterium	0.0	0.0	0.005090707145501666	0.0005862094233164798	0.0	0.0	0.006885635140482786	0.0	0.0	0.00011325028312570782	0.0002320185614849188	0.0002565418163160595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017257496224922701	0.00016598887874512408	0.000478049557804159	0.0004917226684150139	0.00170261066969353	0.0	0.0	0.0009392191064001073	0.0	0.0033246473178183125	0.00040899795501022495	0.0009797517962116264	0.00614042894010857	0.00041993281075028	0.0010351966873706005	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	0.00016512549537648613	0.0	0.013050721954831545	0.003737085073642559	0.0005807200929152149	0.00027932960893854746	0.006331618519984172	6.694336591243807e-05	7.536930961712391e-05	0.00011325028312570782	0.0018561484918793501	0.001026167265264238	8.050881571532083e-05	0.0	0.0019029495718363464	0.0	0.00029331964508322946	0.00010096930533117933	0.00037194078702670533	0.0001128158844765343	0.0	0.0012224059825986912	0.00033197775749024816	0.0002390247789020795	8.195377806916898e-05	0.006952326901248581	0.0	0.000566197980560536	0.002280960686971689	9.155832265152902e-05	0.005750741306496542	0.0016359918200408998	0.0035924232527759633	0.023671798522737385	0.0002799552071668533	0.0010351966873706003	0.0	0.00014222727919214906
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_Sedis_XI;g__Murdochiella	0.0	0.0	0.018789337282487967	0.0012456950245475196	0.0	0.0	0.02374356944994064	0.0	0.0	0.0011325028312570782	7.733952049497293e-05	0.00262955361723961	0.0	0.0	0.0	0.0	0.0002199897338124221	0.0	0.0	0.0	0.0	0.004745811461853743	0.0014109054693335547	0.0003186997052027727	0.0	0.07243189557321227	0.0	0.0	0.000670870790285791	0.0	0.005660885973582532	0.0	0.0016329196603527107	0.0015128593040847202	0.0	0.0023661638568470865	0.0	0.00014222727919214906
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.008586525759577277	0.0034981714103991097	0.0008330248056275454	0.022129405730197105	0.05029036004645764	0.020670391061452506	0.00047487138899881284	0.03166421207658322	0.030072354537232428	0.013816534541336349	0.002474864655839134	0.03283735248845561	0.010707672490137675	0.020077492074674182	0.022981775598331255	0.03238546603475514	0.029551954242135366	0.04089256865912763	0.032656401100944726	0.028091155234657054	0.00546448087431694	0.002588624433738406	0.003734749771765292	0.0006373994104055454	0.025569578757580726	0.0004256526674233825	0.034889203206034884	0.012550721902425217	0.0025493090030860054	0.007049990844167735	0.0006289873303980591	0.006543967280163599	0.012981711299804046	0.009522114443356768	0.01819708846584547	0.021295474711623782	0.017100660707345512	0.02190300099559096
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.00511889035667107	0.008745428525997774	0.0	0.028944090276251187	0.09442508710801391	0.008938547486033519	0.0007914523149980214	0.04344624447717232	0.06376243593608683	0.013363533408833521	0.0	0.01391739353514623	0.002093229208598341	0.0063402606551602675	0.018151211300592836	0.026066350710900476	0.015765930923223582	0.0273626817447496	0.0166629472587964	0.00868682310469314	0.001366120218579235	0.0003595311713525563	0.0007469499543530584	0.0	0.0063104409113260125	0.0005675368898978433	0.019801980198019802	0.0013211286213079174	0.0002683483161143164	0.0010986998718183483	0.00035942133165603376	0.004498977505112475	0.00383736120182887	0.001690842751624099	0.0057390817469204925	0.009760425909494231	0.008938981733385153	0.019200682690940125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.00809114927344782	0.10176498648433772	0.0017586079229914846	0.04828900124569502	0.21045296167247368	0.10963687150837999	0.004669568658488325	0.39202035078323705	0.26763641845040703	0.6670441676104177	0.004021655065738592	0.05643919958953311	0.028258594316077627	0.07772689914289072	0.23713679279806754	0.20126382306477109	0.14643983280780243	0.23485460420032342	0.1832924198467606	0.03170126353790614	0.015482695810564663	0.0069749047242395916	0.007469499543530584	0.0007967492630069316	0.012293066710375347	0.0029795686719636776	0.06388495992456385	0.03066905728036238	0.0024151348450288474	0.005676616004394799	0.0027855153203342614	0.021676891615541923	0.0275963422599608	0.0038266441220966446	0.025195968645016796	0.08961845607808339	0.04702681694520014	0.0738159579007254
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa	0.011723910171730516	0.02146605183653999	0.003980007404664939	0.005275884809848319	0.006387921022067365	0.004888268156424579	0.01772853185595568	0.005824072834382113	0.004220681338558939	0.01755379388448471	0.0033255993812838364	0.009620318111852233	0.008453425650108686	0.00516613831161207	0.0012442362585083806	0.009636650868878358	0.0038864852973527902	0.006260096930533118	0.0009670460462694339	0.00315884476534296	0.008652094717668488	0.010929747609117711	0.00365175533239273	0.010118715640188031	0.0060645795771185045	0.00021282633371169125	0.013672795851013674	0.008681702368594887	0.00670870790285791	0.0023805163889397546	0.0004492766645700422	0.033946830265848674	0.005633572828216853	0.013259766841683725	0.004479283314669653	0.004288671990535343	0.011270890011659544	0.01962736452851657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb	0.00033025099075297226	0.0023851168707266657	0.0	0.0	0.0010452961672473868	0.0016759776536312849	7.914523149980213e-05	0.0020083009773731422	0.0	0.0021517553793884486	0.0027842227378190258	0.0007054899948691635	0.0	0.0	0.004830564297738418	0.0	0.00278653662829068	0.0005048465266558966	0.0006694934166480697	0.00078971119133574	0.0	0.0006471561084346013	0.00016598887874512408	0.001354473747111784	0.0	0.00014188422247446084	0.0	0.00018873266018684534	0.0010733932644572655	0.00018311664530305805	0.0	0.0	0.002449379490529066	0.0037376523983269558	0.0	0.0019225081336882578	0.003109211037699184	0.005831318446878111
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.002311756935270806	0.0030211480362537764	0.0002776749352091818	0.003004323294496959	0.028687572590011617	0.01243016759776536	0.0009497427779976257	0.002476904538760209	0.015299969852276154	0.005549263873159682	0.00015467904098994585	0.0	0.008936478544400613	0.006692497358224728	0.021078826026494916	0.0	0.015399281366869546	0.007774636510500808	0.016365394629175037	0.009589350180505414	0.0004553734061930783	0.0035234054792550517	0.0027388164992945474	0.001912198231216636	0.0009014915587608589	7.094211123723042e-05	0.011786892975011789	0.00566197980560536	0.0020126123708573726	0.003845449551364219	0.0005391319974840506	0.0032719836400817996	0.005225342913128674	0.0	0.003079507278835386	0.002366163856847087	0.006218422075398368	0.007680273076376049
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.009081902245706737	0.009381459691524884	0.0002776749352091818	0.005056056276104639	0.005691056910569107	0.017597765363128487	0.0007914523149980214	0.012183692596063729	0.01778715706964124	0.026500566251415628	0.0013147718484145397	0.014366341713699333	0.0048305289429192485	0.012797933544675358	0.02071287418575715	0.010110584518167456	0.021485664002346555	0.021001615508885296	0.02172134196235959	0.005415162454873646	0.0027322404371584704	0.0067591860214280585	0.004232716408000664	0.0007967492630069317	0.003524012456974267	0.0005675368898978433	0.006364922206506365	0.007454940077380391	0.0018784382128002148	0.0017396081303790514	0.000808697996226076	0.00899795501022495	0.005062050947093403	0.001690842751624099	0.005319148936170213	0.006506950606329487	0.010882238631947143	0.020480728203669463
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0.0	0.0	0.0	0.0	0.00011614401858304297	0.00013966480446927373	0.0	0.0	0.0	0.00022650056625141563	0.0	0.0	0.0	0.0	0.0004391422088853107	0.0	0.0003666495563540368	0.0	0.0	0.0002256317689530686	0.0	0.0	0.00016598887874512408	0.0	8.195377806916898e-05	0.0	0.00023573785950023574	0.0	0.0	9.155832265152902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella	0.0	0.0	0.0	7.327617791455998e-05	0.0	0.0	7.914523149980213e-05	0.0	0.0	0.0	0.0	6.413545407901488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009834453368300277	0.0	0.0	0.0	0.0	0.00018311664530305805	0.0	0.0	0.0	0.00017798344753937884	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis	0.007760898282694848	0.014787724598505326	0.0013883746760459089	0.013629369092108153	0.036353077816492455	0.011452513966480445	0.0011080332409972298	0.04083545320658723	0.06052155562255049	0.03193657984144961	0.007347254447022429	0.003912262698819908	0.012156831173013445	0.0028178936245156746	0.017785259459855082	0.033491311216429696	0.0269120774363863	0.03231017770597739	0.033400282674998144	0.008461191335740071	0.005009107468123862	0.012295966060257424	0.0022408498630591754	0.0014341486734124771	0.02540567120144239	0.0006384790011350738	0.026874115983026872	0.027460602057186	0.0010733932644572655	0.006958432521516206	0.0011681193278821097	0.007770961145194275	0.004490529065969954	0.012636824775295898	0.006578947368421052	0.012422360248447206	0.00582977069568597	0.014649409756791354
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.0	0.0	0.0	0.016780244742434232	0.0	0.0	0.002453502176493866	0.0	0.0	0.0	0.0015467904098994585	0.00012827090815802975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001366218451139714	0.0	0.00015934985260138634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004898758981058132	0.001067900685236273	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.003963011889035667	0.02242009858483066	0.00037023324694557573	0.02791822378544735	0.05319396051103369	0.1326815642458101	0.002770083102493075	0.06091846298031866	0.038438347904733175	0.03171007927519818	0.0026295436968290795	0.11262185736275013	0.043072216407696665	0.07173887519079489	0.0532825880114177	0.07472353870458136	0.010192857666642225	0.08774232633279483	0.007364427583128767	0.018050541516245487	0.003187613843351548	0.00172574962249227	0.011536227072786126	0.0006373994104055454	0.023930503196197345	0.00021282633371169125	0.17774634606317768	0.0006605643106539587	0.000670870790285791	0.013459073429774766	0.0023362386557642194	0.006543967280163599	0.05862181580666232	0.0015128593040847202	0.0272956326987682	0.06832298136645962	0.06296152351340847	0.07708718532214479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2	0.0006605019815059445	0.01033550643981555	0.0011106997408367272	0.010478493441782078	0.03519163763066203	0.00907821229050279	0.0014246141669964384	0.003414111661534342	0.013038890563762437	0.011211778029445073	0.009435421500386697	0.0014109799897383272	0.008050881571532083	0.01080192556064342	0.039742369904120625	0.021169036334913113	0.02397888098555401	0.01231825525040388	0.042178085248828386	0.012861010830324909	0.004553734061930784	0.005536780038829367	0.004315710847373227	0.0010357740419090111	0.015817079167349615	0.0009931895573212259	0.004714757190004715	0.0034915542134566387	0.0008050449483429491	0.0019227247756821095	0.000808697996226076	0.005316973415132925	0.007429784454604833	0.0037376523983269558	0.0036394176931690927	0.013901212658976637	0.008161678973960359	0.015076091594367798
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus	0.0	0.0	0.0	0.00043965706748735987	0.0	0.0	7.914523149980213e-05	0.0	0.0	0.00022650056625141563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.190623427051126e-05	0.0	7.967492630069317e-05	8.195377806916898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005339503426181365	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1;g__Peptococcus	0.00033025099075297226	0.0	0.0020362828582006663	0.003810361251557119	0.0	0.0	0.0074396517609814005	0.0	0.0	0.0	0.0013147718484145397	0.00012827090815802975	0.0011271234200144916	0.0	0.0	0.0	0.00014665982254161473	0.0	0.0	0.0	0.0	0.0012224059825986914	0.0006639555149804963	0.0011154489682097045	0.0021307982297983936	0.0016316685584562996	0.0	0.0	0.000670870790285791	9.155832265152902e-05	0.0007188426633120675	0.00040899795501022495	0.0013063357282821686	0.004182611017175403	0.0	0.0007394262052647146	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI	0.001486129458388375	0.0001590077913817777	9.255831173639393e-05	0.0008060379570601598	0.0010452961672473868	0.0008379888268156424	0.0007914523149980214	0.0019413576114607044	0.007160084413626771	0.0012457531143827858	0.0	0.006092868137506414	0.0008050881571532083	0.001526359046612657	0.007758179023640489	0.011216429699842023	0.00139326831414534	0.0046445880452342485	0.002008480249944209	0.0029332129963898917	0.0	0.0006471561084346013	0.0010789277118433064	7.967492630069317e-05	0.04212424192755286	0.00028376844494892167	0.001885902876001886	0.008304237048221195	0.0	0.0007324665812122322	8.985533291400844e-05	0.0	0.0	8.899172376968942e-05	0.0025195968645016797	0.005028098195800058	0.0	0.0018489546294979376
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.0	0.0	0.0	0.006081922766908478	0.0	0.0	0.0014246141669964386	0.0	0.0	0.0	0.0	0.0007054899948691636	0.0	0.0	0.0	0.0	7.332991127080736e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.002310572862720102	0.0	0.0	0.0	0.0	0.0	0.0003662332906061161	0.0	0.00040899795501022495	0.0013063357282821686	0.0012458841327756519	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.027245706737120214	0.0006360311655271108	0.004535357275083303	0.0025646662270095992	0.06144018583042975	0.008519553072625696	0.0014246141669964384	0.018878029187307535	0.033162496231534506	0.004983012457531143	0.0012374323279195668	0.006349409953822473	0.009500040254407859	0.003522367030644593	0.04384103052038352	0.0071090047393364926	0.03475837794236265	0.01070274636510501	0.2314959458454215	0.032942238267148025	0.13752276867030966	0.002157187028115338	0.0025728276205494237	0.0013544737471117834	0.0005736764464841829	0.00340522133938706	0.008486562942008488	0.07643672737567238	0.005501140480343485	0.00558505768174327	0.017252223919489624	0.005316973415132925	0.05127367733507513	0.0033816855032481967	0.03387458006718925	0.00561963916001183	0.000388651379712398	0.0036979092589958748
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium	0.0006605019815059445	0.0015900779138177772	0.0	0.0	0.0	0.0	0.0	0.0006694336591243808	0.0	0.0003397508493771234	0.00015467904098994585	0.0	0.0	0.0	0.000658713313327966	0.0	0.0	0.0	0.0	0.0001128158844765343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018873266018684532	0.0008050449483429492	0.0	8.985533291400844e-05	0.00040899795501022495	0.00032658393207054214	8.899172376968942e-05	0.00013997760358342665	0.0	0.001165954139137194	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009670460462694339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029276147259020715	0.0	0.0	0.0	0.0	0.0	0.0	0.00014381246854102252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.00016512549537648613	0.0	0.0	0.0	0.0	0.0	0.0	0.00033471682956219036	7.536930961712391e-05	0.0	0.0	0.0	0.0	0.0	0.0003659518407377589	0.0	0.0	0.00010096930533117933	7.438815740534107e-05	0.0	0.0	0.0004314374056230676	0.0	0.00015934985260138634	0.0	0.0	0.0	0.0	0.0002683483161143164	0.0	0.0	0.00040899795501022495	0.0	0.0	0.00013997760358342665	0.0	0.0	0.00014222727919214906
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	0.0006605019815059445	0.0023851168707266657	0.0	0.0006594856012310398	0.0008130081300813008	0.00013966480446927373	7.914523149980213e-05	0.0006024902932119427	0.0014320168827253543	0.000679501698754247	7.733952049497293e-05	0.0012185736275012826	8.050881571532083e-05	0.0005870611717740989	0.0003659518407377589	0.0014218009478672985	0.0012466084916037251	0.0023222940226171247	0.0007438815740534108	0.0004512635379061372	0.0	0.00028762493708204504	0.0013279110299609926	0.0007170743367062385	0.0	0.0	0.0016501650165016502	0.000283098990280268	0.0	0.0003662332906061161	0.0002695659987420253	0.0	0.0004082299150881777	8.899172376968942e-05	0.00041993281075027993	0.0001478852410529429	0.003109211037699184	0.0005689091167685962
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_III	0.0	0.0	0.0	0.0	0.0009291521486643438	0.00013966480446927373	0.0	0.0006694336591243808	0.0002261079288513717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024232633279483036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016329196603527107	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV	0.0009907529722589167	0.0	0.0008330248056275454	0.0008060379570601598	0.012775842044134726	0.0015363128491620113	0.0007123070834982193	0.03648413442227876	0.011531504371419957	0.0014722536806342015	0.0005413766434648105	0.002116469984607491	0.0010466146042991708	0.0012915345779030175	0.006806704237722316	0.0033175355450236967	0.01965241622057637	0.0029281098546042003	0.057427657516923296	0.025496389891696752	0.0031876138433515485	0.0007909685769756237	0.0004979666362353722	0.000478049557804159	0.0	0.0006384790011350738	0.0037718057520037727	0.0012267622912144947	0.0	0.0016480498077275224	0.0	0.00040899795501022495	0.008654474199869366	0.002580759989320993	0.0012597984322508398	0.0019225081336882578	0.00194325689856199	0.0031290001422272793
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.12219286657859976	0.006678327238034664	0.003146982599037394	0.04367260203707773	0.12485481997677109	0.2541899441340786	0.0222398100514444	0.08977105368857952	0.1372475128127827	0.018912797281993212	0.00015467904098994585	0.18964853771164705	0.02383060945173499	0.0535399788657978	0.03535094781526753	0.13396524486571873	0.16917210530175272	0.08844911147011307	0.034069776091646194	0.11146209386281598	0.06785063752276867	0.009563529157977996	0.025396298448003982	0.0020715480838180227	0.02302901163743647	0.0026248581157775255	0.2069778406412069	0.019345097669151653	0.004561921373943378	0.05621681010803882	0.006110162638152575	0.02985685071574642	0.10083278902677976	0.0031147103319391295	0.10232362821948499	0.09435078379177754	0.04430625728721337	0.11378182335371931
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor	0.001321003963011889	0.0004770233741453331	9.255831173639393e-05	7.327617791455998e-05	0.0004645760743321719	0.0004189944134078212	0.000633161851998417	0.0005355469272995046	0.0006783237865541151	0.0	0.0013921113689095129	0.000513083632632119	8.050881571532083e-05	0.0	0.0018297592036887944	0.0017377567140600316	0.0002199897338124221	0.002524232633279483	0.0002975526296213643	0.0004512635379061372	0.002276867030965392	0.002444811965197383	0.0	0.0027089474942235676	0.0	7.094211123723042e-05	0.0	0.000849296970840804	0.004964443848114853	0.0	0.0	0.0	0.0	0.0003559668950787577	0.0	0.0002957704821058858	0.000388651379712398	0.0012800455127293412
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	0.0	0.003657179201780887	0.0013883746760459089	0.011650912288415036	0.005691056910569105	0.0	0.0	0.03253447583344491	0.012285197467591198	0.0035107587768969423	0.00015467904098994585	0.0	0.005635617100072457	0.020312316543383818	0.010466222645099903	0.0066350710900473925	0.02221896311505463	0.0047455573505654275	0.007066874953507403	0.0021435018050541513	0.0	0.0	0.0009959332724707444	0.0	0.000655630224553352	7.094211123723042e-05	0.010136727958510136	0.005756346135698783	0.000670870790285791	0.0010071415491668192	0.0010782639949681013	0.001226993865030675	0.007593076420640104	0.0	0.0075587905935050395	0.0032534753031647438	0.00388651379712398	0.0008533636751528943
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016101763143064167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005715218811234487	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter	0.0034676354029062086	0.002226109079344888	0.0006479081821547575	0.0005862094233164798	0.0013937282229965157	0.0019553072625698325	0.0003957261574990107	0.001004150488686571	0.00015073861923424781	0.0	0.0	0.00044894817855310417	0.004508493680057967	0.00011741223435481978	0.004464612457000658	0.0	0.002639876805749065	0.00030290791599353796	0.001190210518485457	0.012748194945848376	0.0031876138433515485	0.0020852807938448264	8.299443937256204e-05	0.0005577244841048522	0.0	0.0	0.0023573785950023575	0.02689440407662546	0.003622702267543271	0.0007324665812122322	0.0007188426633120675	0.001226993865030675	0.008082952318745918	0.0	0.03597424412094065	0.0007394262052647146	0.000777302759424796	0.0012800455127293415
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor	0.0021466314398943197	0.0019080934965813325	9.255831173639393e-05	0.0	0.0013937282229965157	0.0	0.0	0.0006024902932119427	0.0002261079288513717	0.00045300113250283127	7.733952049497293e-05	0.0	0.00032203526286128333	0.0	0.002415282148869209	0.0	0.001613258047957762	0.0006058158319870759	0.0012645986758907982	0.0002256317689530686	0.0	0.0012224059825986914	0.0	0.0	0.0	7.094211123723042e-05	0.00023573785950023574	0.000849296970840804	0.0014759157386287402	9.155832265152902e-05	0.0	0.0	0.0004898758981058132	8.899172376968942e-05	0.0006998880179171333	0.0	0.000388651379712398	0.00014222727919214906
