dataset_name	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017	IjazUZ_2017
study_condition	IBD	IBD	IBD	IBD	control	control	control	IBD	control	control	control	control	control	IBD	control	control	control	control	IBD	IBD	IBD	IBD	IBD	IBD	control	control	control	control	control	control	control	IBD	control	control	control	control	control	control	control	control	IBD	control	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	IBD	IBD	control	IBD	IBD	IBD	IBD	control	control	control	IBD	IBD	IBD	IBD	control	control
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01409	0.00292	0.0	0.01105	0.0	0.0	0.0	0.00733	0.0	0.0	0.03216	0.0	0.00183	0.0	0.0	0.0094	0.0	0.0	0.0	0.0	0.0	0.00641	0.0	0.0	0.0	0.0	0.00559	0.0116	0.0	0.0	0.00684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01187	0.00699	0.0	0.0	0.0	0.0	0.00251	0.0	0.00631	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.00132	0.00829	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.00087	0.00063	0.00634	0.0	0.0	0.0	0.0	0.0	0.02085
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter	0.63529	1.52889	0.03502	0.02362	0.04425	0.62112	0.25953	0.73656	0.32556	0.11043	0.03088	0.47018	0.38421	0.43989	0.30868	0.0	0.14641	0.0	0.0	5.15825	0.71985	1.09453	0.48242	0.89022	0.56718	0.04509	0.14992	0.0	0.09167	0.07047	0.04221	0.26785	0.08102	0.1004	0.1243	1.03358	0.0	0.12574	0.0	0.73889	0.9606	0.0	0.07362	0.07955	0.0	0.0	0.0	0.15847	0.0	0.0	0.10607	0.18761	0.15731	0.07593	0.07781	0.58205	0.03519	1.10382	0.09692	0.21881	0.2124	1.07061	0.20736	0.95362	0.54772	0.47578	0.41446	0.73356	0.08792	0.47105	0.55352	0.29491	0.6261	0.058	1.54426	0.21689	0.89743	0.60496	0.18334	0.18398	0.54602	0.0	0.0	0.0	0.3307	0.1259	0.20308	0.12804	0.16864	0.41419	0.1928	0.03107	0.0	1.1277
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia	0.0	0.0	0.0	0.0	0.0	0.31454	0.0	0.0	0.28994	0.0	0.0	0.28659	0.00178	0.0	0.0	0.31089	0.0	0.0	7.76317	0.00554	0.0	0.01241	0.0	0.0	0.0	0.0	0.0	0.99182	0.0	0.0	0.9691	0.0	1.50726	1.20461	0.0	0.0	0.8459	1.21349	0.2607	0.0	0.0	0.0	0.0	1.02043	0.06628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91293	0.20395	0.0	0.0	0.0	0.0	0.0	0.21374	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	0.01892	0.0	0.0	0.0	0.44379	0.50414	0.97584	0.16309	0.47925	0.85469	0.43124	0.0	0.07141	0.3882	1.3152	0.0	1.06969	27.19094	7.53055	0.0	0.0289	1.09095	0.18545	0.20065	0.33597	2.01268	18.33332	3.81456	11.46309	3.25782	0.40794	0.02337	0.01549	0.03811	0.0	0.0	0.0094	0.54397	0.00193	0.29022	0.04565	0.08886	0.07744	0.0	3.60726	0.23178	1.02797	0.01901	0.17126	0.64026	0.0	0.0	0.0	0.0	0.0757	0.83402	6.80387	0.20153	26.63797	0.19964	0.29363	0.0	0.56312	0.04948	5.59582	0.04009	0.68399	0.2301	30.1414	0.15302	0.25573	0.40293	0.34874	0.00077	0.43808	25.65468	7.15695	0.03854	0.11758	25.00883	0.54447	10.36761	86.98846	52.17973	0.00237	0.49091	4.2831	1.20329	2.07985	0.02811	0.0	12.96234	2.00961	4.95945
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella	0	0.0	0.0	0.0	0.11854	0.0	0.22437	0.0	0.07294	0.30807	0.0	0.0	0.0	0.0	0.19266	0.0	0.07218	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00471	1.1269	0.28079	0.47303	0.0	0.01087	0.00261	0.0	0.0	0.0	0	0	0.0	0.24666	0.0	0.02702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.01623	0.11908	2.3503	0.118	0.04377	0	0.0	0.0	0.67811	0.0	0.03976	0.0457	0.76298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75785	0.0	0.11406	0.01862	0	0.14926	0.08629	0.39551
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.2297	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.13276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02889	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	0.02229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter	0	0.0	0.0	0.0	0.0	0.0	0.11517	0.0	0.0	0.0	0.0	0.0	0.0	0.07247	0.0	0.0	0.0	0.02661	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.18118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	1.03576	0.0	0.08979	0.03854	1.16508	0.00075	0.0	0.03104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.02102	0.0	0.0021	0.0	0	0.01978	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.27488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3865	0.0	0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.24187	0.39837	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	0	0.0	0.0	0.0	0.21811	1.25248	0.0	0.0	0.50004	0.0	0.0	0.07182	0.0	0.0	5.763	0.86948	0.0	0.0	35.83297	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55547	0.0	0.0	0.02741	0.0	0.0	0.0	0	0	0.0	0.24135	0.01077	0.0	0.0	0.0	0.0	0.03009	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04009	0.0	0	0.0	0.0	1.62589
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	0.0	0.1636	0.01073	0.0	0.15032	0.01287	2.03288	0.0	0.03981	0.76512	0.40415	0.0	0.0	0.00245	1.24832	0.04172	0.43027	4.26055	0.36721	0.0	0.0	0.3066	0.04433	0.0	0.22627	3.26151	3.45329	0.71824	1.95207	0.03507	0.35392	0.0	0.00398	0.0	0.0	0.0	0.0	0.12125	0.01388	0.63069	0.0	0.0	0.05279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38224	0.6054	0.0	1.33048	0.0	0.0	0.0	0.0	0.1077	4.53448	0.03317	0.19354	0.12777	1.05598	0.01902	0.00843	0.01031	0.05832	0.0	0.02849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28618	0.76046	0.01278	0.79162	0.03365	0.0	1.2079	0.30025	0.81042
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	0.0	0.0	0.00976	0.00165	0.07551	0.57603	0.02341	0.0	0.11964	0.0	0.06135	0.0	0.0	0.0	1.37355	0.13311	0.15798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05557	0.43401	1.77907	0.18446	0.0	0.0	0.01241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02055	0.0	0.0	0.03602	0.0	0.0	0.0	0.0	0.02472	0.0	0.0	0.0	0.0	0.0	0.0	0.03452	0.27994	0.62252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26057	0.0	0.15874	0.04472	1.43819	0.01674	0.03921	0.05713	0.02807	0.0	0.03335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201	0.72678	0.25507	2.03452	0.0	0.0	0.51104	0.28136	0.55782
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella	0.04107	0.0	0.0	0.0	0.0	0.02078	0.0	0.0116	0.03729	0.0	0.0	0.00728	0.01954	0.01504	0.0	0.0	0.0	0.0	0.0	0.00783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00669	0.0	0.0	0.0	0.02689	0.0	0.00871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09708	0.01007	0.0	0.0	0.04923	0.0	0.0	0.0	0.0	0.0	0.02442	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.02957	0.0	0.0	0.0	0.0	0.0	0.0	0.83747	0.0	0.0	0.0143	0.0	0.04858	0.00512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03298	0.0	0.0	0.0	0.05309	0.0	0.0	0.0	0.0	0.01873
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	0.0	0.0	82.78296	98.73723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96404	4.70649	2.11211	0.0	18.57859	2.40282	0.0	0.0	0.15806	0.09519	4.65488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07361	0.0	0.06088	30.4755	0.0	0.0	61.42397	6.00634	27.91602	0.0122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75504	0.05398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13902	0.02932	0.42133	0.0	0.0	0.0	0.11844	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.01846	0.02191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09271	0.0	0.0	0.0	0.01294	0.0	0.02625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303	0.0	0.04493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02673	1.91882	0.0	1.61558	2.08265	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	0.0	0.0	0.0	0.02987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12315	0.0	0.01165	0.0	0.0	0.0	0.11074	0.1422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00949	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0561	0.0	0.0	0.05599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0953	0.0	0.77468	0.0	0.0	0.27014	0.0	0.0	0.14201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83602	0.01427	0.13219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.31539	3.64529	13.27835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	0.90022	0.0086	0.01455	0.0	2.11666	1.89882	0.0	0.65155	0.51791	1.35036	1.03451	0.29853	2.72415	0.07992	0.00821	0.2017	1.53117	0.78348	0.0	0.35771	0.06007	0.18476	0.17327	0.24124	1.81952	0.03677	0.64387	0.27993	0.0	0.15366	0.18611	0.72769	0.19707	4.04727	1.58506	0.03932	1.00346	0.0306	0.5162	0.15474	0.33174	0.3599	0.02336	0.92209	0.06077	0.01975	1.74176	0.05805	0.08906	2.25706	0.06154	0.10966	0.08414	0.14969	0.10836	0.52011	1.00904	0.0	0.0	0.0	0.0	0.93913	0.92556	0.16786	0.74841	0.03339	0.0	0.0	0.08744	0.00644	0.01033	0.21268	0.29096	0.97993	0.82333	0.22175	0.0	0.0	0.0	2.59572	0.5276	0.63009	0.0	0.0	3.01104	12.86574	0.40237	8.51724	17.97879	0.19707	0.05939	0.63572	1.28633	0.30839
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24913	0.0	0.0	0.0	0.0	0.0	0.0	0.23359	0.0	0.0	0.0	0.00905	0.0	0.0	0.0	0.0	0.0	0.0	0.07751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06319	0.00751	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.13013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11174	0.07561	0.07617	0.16506	0.0	0.00401	0.06136	0.32911	0.17572	0.18057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02299	0.0	0.0	0.0	0.0	0.0	0.0	0.30203
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	0.33577	0.31048	0.0	0.0	0.0	0.0	0.0	1.46654	0.06114	0.30976	0.0	0.0	0.00805	0.07847	0.21308	0.00968	0.03935	0.01704	0.31419	0.0	0.0	0.13916	0.03302	0.0	0.0	0.59126	0.07655	0.0	2.28244	0.04205	0.19853	0.03435	1.28143	0.98685	0.08762	0.0	0.0384	0.05708	0.0973	6.69226	0.64642	0.0	0.0	0.0	0.81071	1.04162	0.15457	0.0	0.34423	0.14555	2.26935	0.34848	0.0123	0.06307	0.08725	0.0621	0.08872	0.0	1.03435	0.23024	0.0	1.1731	0.10155	0.10133	1.25642	0.0	0.0	0.00578	2.02029	0.0	0.0	0.0	0.0	0.03663	0.0	0.0	0.0	0.0	0.03216	0.03989	0.0	0.0	0	0.0	0.0	0.0	0.02985	0.21123	0.0	0.0	0.0	0.0	0.0	0.12051
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella	0.0	0.0	0.00359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00906	0.0	0.02531	0.0	0.0	0.0	0.0	0.0	0.0	0.03565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75472	0.27607	0.0	0.0	0.0	0.0	1.53488	0.0	0.0	0.17522	0.0	0.0	0.23549	0.0	0.00809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18485	0.01922	0.0	0.0	0.30631	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01148	0.0	0.0	0.0	0.0	0.01615	0.04727	0.0	0.0	0.0	0.0	0.0	0.0	0.02272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07218	0.0	0.0	0.02637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458	0.0	0.00423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00429	0.01208	0.00557	0.0	0.0	0.01154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.06486	0.00599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.0	0.0	0.0	0.0	0.0	0.05509	0.0	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
