Castro-NallarE_2015	f1	0.5395	0.325969962828888
ChngKR_2016	f1	0.5879826839826839	0.1852308058465662
FengQ_2015	f1	0.6979070662316985	0.1408104044339856
GhensiP_2019_m	f1	0.5827211399711397	0.0544757727991651
GhensiP_2019	f1	0.7911689421689421	0.1423877099505006
GuptaA_2019	f1	0.598	0.2923280828964036
HanniganGD_2017	f1	0.3896011904761904	0.158949948513265
Heitz-BuschartA_2016	f1	0.7898809523809525	0.2095127499786781
HMP_2012	f1	0.9982017403451504	0.0053951620209068
IjazUZ_2017	f1	0.9359300976800978	0.0763400690064055
JieZ_2017	f1	0.7184856631151717	0.0664201769592051
KarlssonFH_2013	f1	0.5240626361655774	0.171400055155344
KosticAD_2015	f1	0.8106878571097806	0.100977965662975
LiJ_2017	f1	0.5834288682332158	0.0267606982926003
NielsenHB_2014	f1	0.6695749955956043	0.2377843758297177
QinJ_2012	f1	0.5052342512975846	0.1627264625928191
QinN_2014	f1	0.7251776234362589	0.0938699187616795
RaymondF_2016	f1	0.5442180735930736	0.2235850445980118
ThomasAM_2018a	f1	0.4470119047619048	0.2139137310351928
ThomasAM_2018b	f1	0.4459911616161616	0.2029469269677991
VogtmannE_2016	f1	0.3643775656533009	0.1158440213910199
WirbelJ_2018	f1	0.5632746462558769	0.1796761082219249
YachidaS_2019			
YeZ_2018	f1	0.5636847041847041	0.0550144218658081
YuJ_2015	f1	0.6402431257662351	0.1159569914799727
ZellerG_2014	f1	0.5608472129650535	0.2160137556188454
