dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales	0.21802	0.00924	0.01191	0.0119	0.03494	0.02202	0.03114	0.00253	0.0	0.0	0.07335	0.00116	0.01238	0.02311	0.0	0.0	0.01282	0.02105	0.00411	0.04212	0.00838	0.00629	0.17272	0.01648	0.01763	0.08434	0.0	0.0	0.1567	0.05216	0.03341	0.06181	0.04431	0.01029	0.01592	0.07423	0.0	0.05791	0.00312	0.03649	0.00145	0.00452	0.03888	0.0	0.0543	0.01387	0.51205	0.11832	0.05163	0.00311	0.07857	0.00276	0.05919	0.0	0.0	0.03337	0.0	0.02199	0.04558	0.15772	0.0	0.0	0.0121	0.00189	0.0	0.01266	0.00919	0.14108	0.03325	0.0082	0.02517	0.0	0.0	0.01136	0.09757	0.0	0.00771	0.0	0.0	0.0	0.36572	0.0	0.0	0.00211	0.0	0.0	0.01955	0.04536	0.00311	0.01104	0.05543	0.00513	0.00378	0.00082	0.0	0.01595	0.01784	0.0	0.09044	0.00637	0.03055	0.0	0.00608	0.00355	0.00142	0.12932	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales	14.56051	13.29017	1.47954	1.04787	0.76202	4.17709	0.61495	0.34994	0.06775	2.21334	0.05747	0.66597	0.66303	0.4352	0.14987	0.61595	1.80373	4.90168	0.3456	19.60706	0.36868	4.24662	13.07232	0.24028	0.14922	2.93266	0.02739	1.30624	0.69251	0.62214	0.0821	1.27664	9.39077	0.11064	7.76727	1.20844	0.04596	1.37911	1.40276	2.23302	1.72527	0.38421	0.56969	1.67931	1.65699	2.4093	5.20902	2.13642	0.12941	0.36777	0.11118	0.1501	0.40506	2.95071	0.05626	0.26103	0.10977	4.72037	0.41923	0.46265	0.35417	14.06048	1.48419	0.42177	1.0387	2.51517	3.57998	8.12282	24.00165	4.67058	2.57889	0.3	0.04171	5.90494	2.79784	0.21507	5.51698	0.41362	0.06716	2.58569	1.89543	0.26852	1.20196	36.9819	1.26192	1.95533	9.17032	1.2408	5.02995	0.08153	8.36632	0.32435	0.9001	0.13578	0.28696	0.07176	0.19886	1.32006	3.48039	0.10389	0.71631	0.73166	1.36903	0.68645	0.93443	1.32879	0.30115
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales	56.06741	67.91517	57.9164	68.02591	44.62162	38.16813	28.86678	82.62376	72.71039	57.94991	18.96431	70.91385	68.47844	73.65071	83.38081	59.13384	62.50525	64.26751	59.08724	7.13244	57.37717	12.57121	67.122	81.81274	87.62061	39.32789	14.65118	61.32863	73.04429	40.73432	64.91751	65.44777	58.53253	66.71398	18.11623	56.18655	56.11018	57.95563	92.77609	28.32863	90.50209	60.4613	59.42638	90.70959	79.02137	21.56075	32.82829	57.01457	61.56103	42.09191	47.11413	31.92299	62.50124	27.39077	45.74355	40.95621	11.60673	29.66642	45.50803	23.03068	13.69065	44.34261	43.89773	66.16396	31.37474	33.06977	33.90552	54.06443	58.24045	57.54667	82.0251	39.60874	79.38431	84.65337	67.63396	42.41315	35.23736	75.22976	46.04257	35.93615	49.47482	54.92492	61.6322	36.96474	65.48709	34.29867	77.24031	24.88297	0.61391	50.32997	45.07947	64.70826	45.08212	22.83343	21.39168	69.45174	52.4515	3.14753	61.9397	32.02866	83.2746	58.61454	64.28028	49.25176	71.56147	75.17105	29.13356
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales	2.26364	0.03183	0.34169	0.00086	5.86757	0.73033	0.00861	0.23782	12.25342	0.0	0.02254	0.17545	3.38567	4.46146	0.02508	0.09073	0.6168	0.03547	0.89926	0.00855	1.99374	0.49768	0.14703	1.32053	1.11814	4.29831	2.50235	0.55427	0.11886	1.02841	0.05073	0.76143	0.27687	0.04693	3.00054	0.10078	0.41692	2.87301	1.68613	0.08419	0.3661	0.01544	9.62876	0.24191	0.25907	0.66481	0.48298	1.94386	6.72992	0.77745	4.68498	0.08337	4.73556	0.8433	1.28492	0.13553	0.29018	0.61076	0.91041	1.31394	0.38021	3.71812	0.15122	0.02014	0.50893	0.2115	0.10421	5.5965	0.91571	3.60107	0.17358	0.46093	0.52341	3.58535	0.01493	0.09137	0.00663	1.10126	0.19379	0.56348	4.73645	0.22254	1.68165	1.20933	0.42365	1.05141	0.15681	0.04905	0.36019	0.11897	6.37936	0.56312	1.6726	0.16938	0.47358	0.0282	0.28287	0.0	0.6708	0.18251	2.725	1.67758	0.0367	0.45154	1.25529	5.18264	0.36909
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified	0.02859	0.69805	7.97161	0.05935	0.0	0.11412	0.13595	1.91566	0.8662	2.03183	16.14378	1.5015	0.01537	1.579	1.3411	5.58993	1.2151	1.42547	0.05098	0.00094	0.1833	0.19963	0.01928	0.12426	0.03384	0.00547	0.00361	2.83177	0.96677	0.08786	0.20843	0.8487	0.77321	6.97602	0.00619	0.26963	1.38368	1.82308	0.0	0.0	0.07532	0.23773	1.96895	0.11986	0.18439	0.91851	0.60428	0.0	0.01005	3.49839	0.36039	0.90782	0.68479	1.00413	0.89368	1.59186	0.04675	2.23992	5.34991	0.11394	0.3277	3.10515	0.0	3.08003	0.00026	0.04062	2.06704	0.0	0.0033	3.44894	0.14826	1.10146	3.32232	0.0	0.08397	5.04445	0.70229	0.22777	1.15482	2.3891	0.62339	0.2866	0.19159	0.35769	0.74179	4.43875	0.37052	0.26377	0.02036	0.22284	0.01391	0.97395	0.43681	0.01311	0.72775	1.83332	4.1431	0.0	1.86644	0.49765	0.39021	0.0	0.49033	2.30227	0.92811	0.0	0.72756
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales	0.73251	0.00461	0.0	0.76764	0.0862	0.00222	0.0	2.61568	0.25954	0.0	1.23101	0.40858	0.0	0.13815	0.0	0.0	1.19053	0.21034	0.0	0.01988	0.00612	0.09404	0.0	0.0	0.0	0.05677	0.98611	0.0	0.0	0.09411	0.0	0.0	0.0	0.00534	0.0	0.00816	0.06685	0.01474	0.0	0.0	0.0	0.0	0.17887	0.04354	0.00817	0.01711	0.20845	0.00512	0.0	0.16	0.55761	1.31323	0.0	2.15581	0.01104	0.00283	0.03295	0.0	2.32155	0.0	0.0	0.0	0.0	0.1392	0.0	0.0176	0.0	0.0	0.00037	2.00099	0.07009	0.0598	0.15046	0.0	0.12757	4.8341	0.0	0.39262	0.21321	0.0	0.0	0.0	0.0	4.58597	0.98784	2.21899	0.0	0.05656	0.01625	0.0	0.04118	0.0	0.0	0.0	1.47356	0.42927	0.12304	0.0	1.81272	0.0	0.00081	1.97571	0.0	0.77847	0.15365	0.0	0.28562
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales	0.0	0.0	0.0	0.0	0.0	0.03631	0.0	0.0	0.00906	0.0	0.0	0.20916	0.00952	0.0	0.00425	0.0	0.0	0.01917	0.0	0.0	0.07083	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00496	0.34759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13214	0.0	0.01589	0.04396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31309	0.0	0.0	0.0	0.0	0.0	0.0	0.42219	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.81611	0.0	0.0	0.0	0.13773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales	0.13021	0.00361	0.77794	0.02387	0.02906	0.00886	1.14717	0.00714	0.00144	2.91096	0.0	0.0	0.00266	0.0	0.0	0.0	0.74331	0.06703	4.01508	0.01246	0.42645	0.13576	0.1721	0.00453	0.0	1.24294	0.0	11.37226	0.08692	0.0172	0.21938	0.04547	0.1821	0.02579	0.05685	0.012	0.0053	0.0	0.12249	0.0	0.02907	0.0	0.00188	0.0	0.20279	0.33074	0.18746	0.00928	0.07429	0.33112	0.5029	0.077	0.59783	0.9005	0.04307	0.0182	0.0	4.54347	0.00649	1.47876	0.16873	0.41249	0.00347	0.0	0.0	0.0	0.08685	0.17281	0.02636	0.04144	0.0	0.32021	0.00312	0.02794	0.0	0.0	0.0	0.02158	0.13437	0.49877	0.22204	0.20426	0.01201	0.12843	0.42696	0.08985	0.19517	0.60266	0.18514	0.0	0.68891	0.0	1.16386	0.02099	0.10882	0.0006	0.16838	0.0012	0.25778	0.00922	2.82899	0.00608	0.17248	1.53025	0.09939	7.28921	2.97306
