dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales	0.3781	0.09582	0.63374	0.00457	0.01494	0.00133	0.0071	0.1177	0.0	0.04979	0.0	0.23281	0.002	0.47159	0.00243	0.20511	0.00276	0.17689	0.01244	0.00278	0.06396	0.01295	0.09174	0.0	0.02158	0.0	2.00624	0.01132	0.04489	0.00821	0.02485	0.02938	0.04023	0.0	0.07044	0.00544	0.0	0.07471	0.83132	0.02105	0.00166	0.00047	0.02416	0.01227	0.07942	0.00114	0.06258	0.01272	0.02082	0.00214	0.01444	0.0022	0.00183	0.00759	0.06296	0.01505	0.04939	0.0	0.02144	0.00301	0.00408	0.00341	0.0	0.03727	0.00214	0.01427	0.0	0.01247	0.0	0.63928	0.0	0.00638	0.03788	0.0	0.01664	0.0	0.0182	0.01109	0.01241	0.01919	0.0	0.0	0.00262	0.0	0.0	0.00878	0.0021	0.04226	0.0	0.01037	0.0057	0.0	0.09141	0.05779	0.00394	0.11144	0.04951	0.21419	0.00868	0.00799	0.0	0.00739	0.00171	0.0	0.00961	0.0	0.01346	0.03922	0.0	0.08645	0.00611	0.03856	0.0	0.05969	0.04797	0.01133	0.11803	0.0	0.35893	0.00854	0.00773	0.0165	0.05654	0.00887	0.03527	0.0	0.01369	0.06681
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales	0.14278	0.20417	0.41452	0.75944	0.0546	0.05442	2.4128	0.061	0.00884	5.01173	0.70364	0.49046	0.31722	1.19223	1.54891	0.08872	0.11534	0.23395	0.11647	0.02017	3.04376	0.1086	0.22551	0.1379	1.67625	1.77442	0.17839	0.15417	7.12715	0.19446	1.96035	0.34762	3.82879	0.16326	0.74562	0.24604	0.39644	0.18811	0.22953	1.53337	2.03562	0.28413	0.0935	1.19774	0.87369	0.00705	0.33532	0.21652	2.48765	0.16594	0.1726	0.22087	0.74371	0.33435	0.36956	0.92753	0.06007	0.15756	0.29578	0.21174	0.11774	0.5256	0.32831	1.01578	0.13287	0.1405	0.39162	0.62659	0.71886	0.26116	0.48377	1.40317	1.3564	0.2104	0.1573	0.03611	0.23892	7.53515	2.64506	6.35693	0.18193	0.01974	0.0408	0.02563	0.03596	0.37406	0.40297	0.2316	0.07759	0.027	0.61611	1.0644	13.06018	0.15031	0.97141	0.35077	0.18752	18.38714	35.58497	7.30801	0.13645	1.29574	4.35992	0.53879	1.9094	0.07499	0.05471	0.02182	0.25358	0.39556	0.16845	0.12523	0.07292	2.20038	0.07062	0.16088	0.07537	0.22797	1.3673	0.80964	0.47947	0.12563	0.17333	0.16797	0.91923	0.62964	0.65147	1.80274
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales	24.78231	37.08502	21.0357	55.41413	36.23307	12.88119	66.99015	20.28565	17.37979	14.90964	13.64858	22.40816	32.87976	48.92027	20.88469	61.1828	30.20101	10.22834	13.60162	11.42787	13.76816	21.11495	22.70744	15.46944	22.21106	26.94692	32.71295	27.40532	70.31626	5.9581	47.08385	17.29672	72.18025	36.95796	9.00137	36.27176	48.98897	28.14676	35.96057	80.50789	24.12921	74.59488	26.24007	64.57038	73.7957	31.46209	37.69833	75.88641	18.54516	2.10599	58.79521	11.41704	24.37566	40.58377	46.21842	44.72719	11.61186	39.29958	0.66343	22.42571	81.39534	63.32428	17.32137	72.91382	32.43771	84.58879	44.25362	82.31958	47.46743	47.03899	23.37954	46.29147	79.38125	37.43881	55.64054	16.71304	69.03473	64.26542	54.84977	27.27831	22.2398	44.77187	34.13851	36.06679	47.77428	42.53525	16.73907	33.784	51.12104	48.8674	59.74835	37.29721	46.93394	57.14853	10.40179	75.13569	28.46778	32.64358	24.9312	60.46295	40.00501	60.02765	47.41208	53.33726	10.81408	30.43612	16.50762	32.69682	31.73263	21.15892	20.91746	27.13685	34.38215	41.89154	11.07506	17.90218	7.52326	17.28044	43.18992	40.95706	37.2731	22.64267	38.36989	83.84984	71.32363	35.76903	75.89369	18.87637
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales	0.41677	0.34005	1.18447	1.01063	0.24566	0.11589	0.12036	1.04364	0.01878	0.10965	0.00071	0.01945	0.28784	0.57605	1.34139	1.94863	0.36872	0.17206	1.12898	0.14895	0.02131	6.4621	0.03488	0.01615	0.1543	1.21572	6.11708	1.39351	0.58693	0.04545	0.08087	0.9312	0.13053	0.09027	0.64728	0.53843	0.09869	0.06268	0.62473	2.4628	0.07008	0.11845	0.02357	0.08218	1.89358	0.65806	0.28751	1.27678	0.05498	0.0124	2.317	0.16701	1.29601	0.14231	0.45269	0.34294	1.10672	0.02768	0.00164	0.59451	0.10754	0.61185	0.00685	0.44931	0.54538	0.30836	0.1076	0.19949	0.04402	6.43491	0.11268	0.11118	0.32942	1.17572	0.00205	0.13446	0.30919	2.6475	0.45703	0.16007	0.1189	0.0408	0.25361	0.60702	0.08669	0.05384	0.0976	0.12865	1.6672	0.02172	3.07576	0.00173	0.04936	0.08575	0.99659	0.17059	0.47822	1.52962	2.4911	0.83299	0.03929	0.02526	0.51132	2.05783	0.0451	0.11632	0.52232	0.53283	0.0819	3.6311	0.00314	0.08567	0.21898	5.80238	0.80834	0.21005	0.39822	0.16349	0.32755	0.8099	0.47223	0.04812	0.59677	0.04599	0.33016	0.17158	0.03137	0.6381
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified	1.96709	3.24944	0.09995	3.70953	2.70428	2.74742	0.05008	0.21322	0.3415	0.47739	0.0	0.46854	0.59036	0.14387	0.04781	0.35135	2.1613	0.17863	0.0	0.0	0.00955	0.0	0.00407	0.00208	0.25414	0.0	3.78683	4.66549	0.0	0.08731	0.01461	2.15193	0.02815	1.18353	0.13904	0.06081	5.8202	0.43923	1.11932	0.0	1.04312	1.00096	0.0	0.56746	0.14601	2.0549	0.35412	0.87886	0.0	0.00381	0.63492	0.08011	0.0	0.0	0.51557	0.09947	0.0	0.01519	0.0	2.39919	0.89424	0.275	2.32322	0.75647	0.20046	0.02905	1.66447	0.46151	0.9174	2.14836	0.42426	0.20544	3.39169	0.0	0.22253	0.02949	5.36254	0.50967	0.0	0.0	0.0091	0.76221	0.96776	1.92659	0.12714	0.35559	0.04759	0.89106	1.89988	0.35173	4.61037	0.11695	0.02533	0.01856	0.0	0.0	3.0227	1.10763	0.0	1.74639	0.34816	0.55741	0.0	0.44575	0.02123	4.22942	5.19613	0.66627	4.12807	3.44254	0.87811	0.22566	0.1184	0.14618	0.0	0.19126	2.22177	0.37712	4.18486	0.00761	0.35238	0.0	0.12754	0.38211	6.09085	1.79712	0.74737	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales	2.50953	0.40088	0.11835	1.24682	1.48044	0.04312	0.36727	0.72451	0.0062	1.60321	0.0	0.00815	0.30201	1.28567	21.12474	0.04993	1.37943	1.02062	0.71004	0.0005	0.17416	12.79187	0.54698	0.07058	0.77416	0.10515	0.08368	2.72186	0.1178	3.09732	0.01909	0.05056	0.34622	5.50901	0.0	0.53596	0.74912	1.90792	1.97915	0.30715	4.5777	0.11411	4.71036	1.3104	0.0563	0.0972	1.94021	0.42176	2.39383	0.02271	0.1977	0.31334	0.0	0.0	0.19591	1.54462	2.03902	2.67022	0.962	0.99551	0.07747	2.457	0.6865	1.32918	2.64977	0.00068	0.00034	2.11983	0.0	0.32545	1.39832	0.06505	0.03557	0.97988	0.52909	2.5446	0.61503	0.03424	0.29605	0.05248	0.16469	0.7122	0.03785	5.55404	1.01436	0.76435	1.78734	1.702	0.05077	1.44941	2.5856	0.59284	9.51203	0.0	0.0	0.08792	0.70673	0.22889	0.01832	1.75693	0.53291	2.01329	0.0	1.43637	3.22593	0.55508	0.79323	0.43359	0.0	2.16075	0.47791	1.86717	1.66718	0.57496	1.33848	1.33833	1.40298	0.91451	4.01403	3.44401	1.76419	0.7537	3.46774	0.81988	0.0	1.53574	0.04312	3.76096
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales	0.09577	0.01366	0.32077	0.0	0.01653	0.0	0.0	0.00759	1.14153	0.0	0.0114	1.07624	1.45516	4.11506	0.04992	0.0	0.0	0.0	2.75421	0.0	8.02286	0.0	6.94494	0.00881	0.60089	0.0	0.0	1.30668	0.0	1.43215	0.05968	0.0	6.23614	0.00574	0.0	3.43462	0.0	0.0	0.77077	0.0	0.80482	0.18861	22.45637	0.0	0.00032	0.0	2.81939	0.0	0.00855	0.2178	0.0	0.0	0.0	0.0	0.0	2.78785	0.0	0.0	0.14826	0.02939	0.0	3.74137	0.0	0.13139	0.0	0.0	0.0	1.02385	1.86067	0.0	0.0	0.25393	0.0	0.0	0.0	3.17929	0.0	0.0	7.1291	0.05058	0.12384	0.0047	1.92471	0.0	0.0	0.23506	0.0	0.0	0.002	0.0	0.0	0.22062	2.08331	0.0	0.0	0.00124	0.0	0.0	0.32869	0.0	0.0	0.04293	0.09067	0.0	1.97778	0.0	0.0	1.7508	0.0	0.41185	0.0	0.0	0.56022	0.06224	0.0	0.0	0.0	0.0	0.53586	4.66909	0.2544	0.0	0.27443	0.0	0.0	1.37039	0.09406	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales	0.33365	0.52018	0.20106	0.19219	1.34467	0.00321	0.00548	4.33634	0.02349	0.57705	3.51308	4.78365	0.02628	0.65821	1.31732	0.08781	0.02079	0.0	0.05342	6.9586	0.27259	0.24889	0.36617	0.738	1.06403	4.05882	0.82745	1.24272	0.15372	3.73536	3.15426	17.56145	3.59358	1.37075	0.00686	6.12417	0.00491	0.44214	5.46341	0.06253	0.88063	0.22099	0.0	6.30951	10.38215	0.00596	1.38289	0.05364	1.11173	0.09312	0.02689	6.79244	5.17024	38.09865	0.00031	2.87329	0.73647	0.04379	0.00103	0.35086	0.00387	0.12229	5.47036	0.27282	0.10759	0.30062	0.73274	0.45614	7.49237	0.37963	0.18769	7.31517	2.81454	0.74479	0.06805	0.0	0.0	7.65331	5.09325	0.58494	3.10773	2.82275	7.77876	0.0	0.10169	4.67198	0.30374	0.27039	0.00192	0.0	1.56369	1.81812	5.49788	0.42954	2.079	0.27607	0.00304	0.12539	12.87175	0.453	0.00974	2.9055	15.57352	0.0	1.08953	1.33981	0.06463	0.31993	0.0	2.27723	4.69848	0.0505	0.21201	0.06086	0.63573	0.02714	0.04197	0.08853	0.79879	7.11173	0.07225	8.72248	0.11975	0.0	0.0089	16.1966	2.16604	0.058
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales	1.4411	0.53082	2.03016	1.43195	0.41236	0.00646	0.00371	0.25075	0.0	0.00253	0.0	0.00425	0.00172	1.03801	0.0	0.00952	0.0	0.10013	0.0	0.0083	0.0	0.0004	0.13464	0.00037	0.0	0.0	8.14285	0.0175	0.01508	0.0	0.00897	0.05331	0.0	0.0027	0.0	0.0	0.0	1.28012	4.15342	0.0	0.0	0.4964	0.29564	0.0	0.0	0.00078	0.10255	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.01684	0.0	0.00018	0.0133	0.0	0.0	0.0	0.0	0.0	0.0	0.00232	0.0	0.0	2.13029	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.0	0.0	0.0	0.00907	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.27975	0.0	0.01596	0.0	0.0061	0.0	0.0	0.0	0.0	0.0	0.23588	0.29494	0.0	0.10156	0.0	0.0936	0.07654	1.3146	0.03169	0.05802	0.25909	0.00273	1.07481	0.00349	0.0	0.01174	0.01549	0.0	0.0	0.0	0.0	0.10842
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales	0.0	0.40064	0.07395	0.0272	0.0	0.0	0.0	0.35092	0.27816	0.05461	0.00553	0.0	0.0	2.55088	0.01697	0.0	0.0	0.0	7.67761	1.61452	0.00981	0.0	0.09836	0.0	0.00356	0.05638	0.23877	0.0	0.01821	1.07923	0.00866	0.10639	0.0	0.05955	13.92729	0.0	0.00396	0.18199	1.10827	0.02676	0.00111	0.05178	6.11701	0.0014	0.0	0.0	0.37931	0.0	0.01657	0.0	0.0	0.0	1.8804	0.0	0.0	0.0	2.45642	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08682	0.0	0.0	0.0	0.20936	0.93137	2.40636	0.0	0.0	0.01127	0.00494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13907	0.0	0.0	0.00839	0.01813	0.58849	0.0	0.14741	0.0	0.00529	0.0	0.0	1.38331	0.0199	0.3751	1.05465	0.0	0.3196	0.0	0.19737	0.13637	0.28247	1.12733	0.48756	0.02672	0.62741	0.8021	0.06466	0.09885	0.09393	0.0	0.0	0.0	0.00483	0.10578	0.83844
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.00554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales	0.16546	0.04527	0.0	0.22383	0.00268	0.0	0.0	0.00796	0.16016	0.71526	0.60866	0.0	0.14269	0.05139	0.0	0.0	0.0	0.0	0.24836	0.0	1.24528	0.0	0.07087	0.0	0.7369	0.0	0.08078	0.05918	0.0	0.0	0.0	0.06746	0.05197	0.0086	0.2678	0.03195	0.35103	0.08401	1.69438	0.0	0.09481	0.06461	0.04873	0.05248	0.01819	0.16711	0.00894	0.01155	0.00181	0.0	0.0	0.00186	0.0	0.07579	1.2744	0.01656	0.2941	0.00316	0.39743	0.0	0.0	0.02995	0.16633	0.01166	0.02506	0.00348	0.24028	0.0	0.09177	0.04859	0.06746	0.00078	0.21671	0.42507	0.18047	0.0146	0.0	0.00447	0.29576	0.00067	0.03059	1.06117	0.22982	0.49818	0.35994	0.01773	0.0	0.9366	0.01133	0.13854	0.11361	0.03273	0.01652	0.04369	0.0	0.00356	0.86643	0.00121	0.03224	0.04867	0.55181	0.39545	0.0	0.0	5.0143	1.50716	0.0	0.0	0.0	0.53783	0.12318	0.0	0.09935	0.0	0.31987	0.0753	0.18792	0.0572	0.00244	0.0	0.0468	0.0	0.0	0.01998	0.0	0.23359	0.0	0.12709
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09403	0.0	0.0	0.01048	0.00728	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales	1.74043	0.75904	0.07888	0.44646	0.12508	0.34374	0.0	0.02733	0.26338	0.18703	0.14786	1.38547	0.05803	1.63023	0.01709	0.0	0.52387	0.16143	0.49841	0.01528	0.36643	0.0	0.20376	0.01935	0.88347	0.12755	0.53366	0.16024	0.02534	0.52076	0.00792	0.34392	0.00116	0.09724	0.90699	0.25702	0.31356	0.0	1.47285	0.0	0.28073	0.03101	0.11432	0.0053	0.0258	0.81599	0.0425	3.56038	0.0947	0.00014	0.04457	0.07769	0.21412	0.23615	0.51667	0.0	0.31134	0.0174	0.04104	0.17179	0.12454	0.27637	1.27586	0.86444	0.02681	0.05881	0.0	0.00927	0.0	0.56126	1.00588	0.0	0.02564	0.08136	0.14504	0.08287	0.05637	0.0053	0.00188	0.33746	1.01213	0.40701	0.10335	0.00263	0.17576	0.13143	0.66734	1.41726	1.24242	0.09311	0.01169	0.0	0.10703	0.0	0.0	0.01189	0.08518	0.02801	0.0	0.05096	0.16597	0.15889	0.59518	0.85784	1.33776	0.11974	0.10568	0.07389	0.0	0.65947	0.05098	0.02417	0.31515	0.16067	0.23252	0.14458	0.08042	0.08978	0.2485	0.10932	0.15286	0.2568	0.28351	0.40232	0.04101	0.32506	0.06949	0.55408
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05696	0.02857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.00721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01835	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	21.1397	6.12133	0.33701	0.84425	0.56007	2.2501	9.66974	0.57114	37.01382	34.442	0.01691	1.05637	3.40849	11.01271	0.5205	0.14759	10.00609	39.56113	1.02561	2.83617	0.57617	0.27432	1.4597	80.44316	0.99855	1.5404	0.80295	1.08074	6.51149	0.15831	1.25771	0.93135	2.08297	5.44904	3.64007	1.20709	0.05453	0.23416	1.32454	3.53654	0.01565	0.05166	0.59147	0.00912	0.70051	2.39489	1.65308	3.82848	0.15561	96.5664	0.02852	1.6674	9.59644	1.83455	5.54525	1.96405	1.7569	36.07376	0.24679	0.8757	5.15935	1.42968	46.59996	5.84551	0.46673	1.3265	8.10726	0.87921	0.69597	0.31035	3.45692	0.2349	3.33574	0.43626	8.49151	0.07417	0.58891	0.27573	1.38956	43.61249	0.6369	0.00674	0.25955	0	0.057	0.14353	73.33877	1.0889	0.46508	0.00167	0.1578	0.0058	0.14203	9.01938	29.70901	0.14774	8.53054	22.09939	0.10957	14.18596	0.08199	1.34313	0.00303	0	0.9404	0.67137	0.0597	0.03143	0.3454	0.16476	0.13269	3.10723	0	2.97275	0.94303	0.08031	0.93183	8.73317	0.35452	7.5215	8.9003	0.18687	38.71746	0.07196	3.2588	0.28923	0.08633	42.23633
